cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	gene	inCoding
548	chrII	108947	109016	+	108977	2.728405	1.169317	108976	109006	31	NA	YBL044W
549	chrII	109212	109242	+	109219	4.677265	1.169317	109213	109240	28	NA	YBL044W
550	chrII	110644	110747	+	110700	266.79908	52.814136	110671	110719	49	NA	YBL046W
551	chrII	110842	110922	+	110855	20.268152	7.405672	110852	110869	18	NA	YBL046W
553	chrII	111680	111694	+	111693	59.830036	19.683497	111684	111694	11	NA	YBL048W
554	chrII	111725	112281	+	111947	307.335379	22.411903	111776	112052	277	NA	YBL048W
556	chrII	112316	112441	+	112392	85.36011	18.51418	112350	112397	48	NA	YBL048W
559	chrII	113817	114221	+	114029	66.845921	3.702836	113829	114111	283	NA	YBL049W
560	chrII	114255	114384	+	114284	9.549416	1.753975	114268	114382	115	NA	YBL049W
561	chrII	114419	114678	+	114600	49.890835	5.846583	114458	114661	204	NA	YBL049W
562	chrII	114709	115142	+	114727	127.065727	14.226686	114726	115016	291	NA	YBL049W
564	chrII	115246	115323	+	115296	2.92329	0.584658	115246	115323	78	NA	NA
571	chrII	118003	118182	+	118038	16.955087	1.753975	118018	118150	133	NA	YBL050W
573	chrII	118213	118259	+	118242	2.143746	0.779544	118235	118258	24	NA	YBL050W
574	chrII	118342	118421	+	118360	2.338632	0.389772	118358	118417	60	NA	YBL050W
577	chrII	118561	118621	+	118620	9.159645	2.143747	118566	118620	55	NA	YBL050W
578	chrII	118773	118838	+	118812	3.507949	2.143747	118774	118836	63	NA	YBL050W
580	chrII	121703	121803	+	121779	11.693166	3.118178	121728	121782	55	NA	NA
581	chrII	121861	121928	+	121891	10.718736	1.753975	121891	121928	38	NA	NA
584	chrII	125150	125345	+	125284	116.736773	71.328316	125280	125298	19	NA	YBL054W
586	chrII	125570	125611	+	125572	111.279967	49.306186	125571	125585	15	NA	YBL054W
587	chrII	125673	125916	+	125676	51.449925	10.913622	125676	125912	237	NA	YBL054W
592	chrII	127714	127782	+	127751	28.648256	19.683497	127740	127751	12	NA	NA
593	chrII	128006	128020	+	128006	1.753975	1.364203	128006	128020	15	NA	NA
597	chrII	132926	133356	+	133063	89.842481	9.549419	133010	133340	331	NA	YBL059W
600	chrII	136097	136155	+	136106	1.753974	0.584658	136097	136155	59	NA	YBL060W
604	chrII	136966	137046	+	136975	3.118176	0.584658	136974	137046	73	NA	YBL062W
605	chrII	137297	137378	+	137332	6.236356	2.728406	137332	137358	27	NA	YBL062W
609	chrII	141280	141724	+	141280	469.675505	81.267508	141280	141577	298	NA	YBL063W
612	chrII	142151	142203	+	142175	2.923291	1.169317	142159	142203	45	NA	NA
615	chrII	146519	146658	+	146519	27.089168	8.769875	146519	146609	91	NA	YBL068W
617	chrII	147370	147711	+	147696	11.498275	0.974431	147389	147696	308	NA	YBL068W-A
618	chrII	148150	148157	+	148156	1.948861	1.559089	148156	148156	1	NA	YBL068W-A
620	chrII	148578	148637	+	148598	1.559088	0.584658	148578	148637	60	NA	YBL068W-A
621	chrII	148896	148932	+	148910	1.169316	0.389772	148896	148932	37	NA	YBL068W-A
622	chrII	149237	149263	+	149245	3.897721	2.338633	149238	149255	18	NA	YBL068W-A
624	chrII	149581	149648	+	149640	3.313063	0.974431	149581	149640	60	NA	YBL068W-A
625	chrII	151406	151548	+	151458	21.827242	4.482381	151434	151499	66	NA	NA
628	chrII	160259	160277	+	160277	6.236355	3.313064	160268	160277	10	NA	YBL069W
630	chrII	160327	160583	+	160561	8.185213	0.974431	160397	160566	170	NA	YBL069W
632	chrII	160709	161017	+	160997	31.376656	4.092608	160744	161008	265	NA	YBL069W
633	chrII	161064	161092	+	161076	11.498278	7.600558	161072	161076	5	NA	YBL069W
636	chrII	162106	162218	+	162109	4.872151	0.974431	162106	162217	112	NA	YBL071W-A
637	chrII	162947	163000	+	162953	1.169316	0.389772	162947	163000	54	NA	NA
639	chrII	164245	164272	+	164245	1.169316	0.584658	164245	164272	28	NA	NA
640	chrII	164447	164494	+	164459	5.846582	1.948861	164453	164479	27	NA	NA
644	chrII	166221	166284	+	166257	10.523848	2.923292	166245	166269	25	NA	YBL073W
646	chrII	166581	166629	+	166613	2.728405	1.753975	166598	166613	16	NA	YBL073W
647	chrII	166689	166782	+	166719	8.574986	2.338633	166716	166758	43	NA	YBL073W
648	chrII	166938	167158	+	167148	267.773507	51.644819	167050	167148	99	NA	YBL073W
651	chrII	168777	168888	+	168870	718.545086	170.330461	168840	168870	31	NA	YBL077W
652	chrII	168939	169224	+	169018	978.328262	207.94348	168966	169096	131	NA	YBL077W
659	chrII	170814	170940	+	170924	6.626125	1.364203	170815	170925	111	NA	YBL079W
662	chrII	171549	171994	+	171686	77.369774	7.210786	171608	171951	344	NA	YBL081W
666	chrII	172615	172709	+	172645	5.846581	1.948861	172622	172690	69	NA	YBL085W
667	chrII	172754	172791	+	172762	2.533519	1.169317	172761	172769	9	NA	YBL085W
669	chrII	172942	173148	+	173101	3.89772	0.584658	172962	173128	167	NA	YBL085W
670	chrII	173415	173449	+	173416	20.268154	11.303394	173416	173439	24	NA	YBL085W
672	chrII	173708	173753	+	173737	6.626128	2.728406	173709	173737	29	NA	YBL085W
673	chrII	173930	174228	+	174085	37.807899	6.821014	174030	174133	104	NA	YBL085W
678	chrII	182420	182487	+	182486	5.261925	1.364203	182439	182487	49	NA	YBL089W
680	chrII	182761	182774	+	182761	1.364202	0.584658	182761	182774	14	NA	YBL089W
681	chrII	183026	183127	+	183026	10.523847	2.533519	183026	183127	102	NA	YBL089W
682	chrII	183515	183517	+	183516	1.364202	0.779544	183515	183517	3	NA	YBL089W
686	chrII	184464	184876	+	184783	58.660707	4.287494	184520	184783	264	NA	YBL090W
687	chrII	184993	185081	+	185014	3.507949	1.169317	185014	185055	42	NA	YBL090W
688	chrII	185223	185246	+	185223	3.118177	0.974431	185223	185243	21	NA	YBL090W
691	chrII	192524	192782	+	192528	77.564662	13.252256	192527	192755	229	NA	YBL092W
693	chrII	192903	193130	+	193057	37.22324	10.52385	193005	193110	106	NA	YBL092W
694	chrII	193160	193365	+	193295	76.785117	16.955092	193201	193351	151	NA	YBL092W
698	chrII	194315	194384	+	194317	3.313062	0.779544	194316	194377	62	NA	YBL095W
702	chrII	195097	195139	+	195112	1.94886	0.584658	195112	195139	28	NA	YBL095W
703	chrII	195298	195307	+	195307	2.728405	1.364203	195298	195307	10	NA	YBL095W
704	chrII	195436	195559	+	195485	5.846582	2.143747	195474	195530	57	NA	YBL095W
706	chrII	196258	196360	+	196333	31.181776	9.744306	196297	196333	37	NA	NA
708	chrII	197931	197938	+	197938	905.830641	876.207953	197938	197938	1	NA	NA
709	chrII	198042	198136	+	198133	41.315853	12.862483	198054	198134	81	NA	NA
710	chrII	198341	198342	+	198341	2.923292	2.728406	198341	198341	1	NA	NA
712	chrII	198735	198775	+	198763	1.364202	0.584658	198735	198775	41	NA	NA
714	chrII	202557	202625	+	202612	18.319293	8.380103	202599	202612	14	NA	YBL097W
715	chrII	202787	202837	+	202816	1.169316	0.584658	202787	202837	51	NA	YBL097W
719	chrII	203745	203995	+	203918	11.30339	1.753975	203755	203980	226	NA	YBL098W
720	chrII	204028	204095	+	204067	2.533518	0.779544	204038	204095	58	NA	YBL098W
721	chrII	204293	204344	+	204297	4.092607	1.364203	204297	204343	47	NA	YBL098W
723	chrII	204448	204559	+	204559	4.872152	1.169317	204448	204559	112	NA	YBL098W
724	chrII	204805	204863	+	204810	1.559088	0.779544	204805	204863	59	NA	YBL098W
725	chrII	205008	205038	+	205033	3.507949	0.974431	205012	205033	22	NA	YBL098W
726	chrII	205124	205409	+	205213	21.437468	3.313064	205171	205374	204	NA	YBL098W
727	chrII	205486	205534	+	205524	1.94886	0.584658	205486	205524	39	NA	YBL098W
728	chrII	205671	205748	+	205740	4.482378	0.779544	205688	205747	60	NA	YBL098W
731	chrII	207685	207770	+	207750	7.40567	2.533519	207686	207755	70	NA	YBL099W
732	chrII	208017	208059	+	208017	1.169316	0.389772	208017	208059	43	NA	YBL099W
733	chrII	208457	208500	+	208500	1.169316	0.389772	208457	208500	44	NA	YBL099W
735	chrII	209717	210032	+	209739	28.453367	5.067039	209739	209984	246	NA	YBL100W-A
737	chrII	210203	210209	+	210203	3.50795	3.313064	210203	210203	1	NA	YBL100W-A
738	chrII	210566	210647	+	210622	1.94886	0.389772	210590	210637	48	NA	YBL100W-A
739	chrII	211081	211140	+	211083	4.87215	0.779544	211083	211136	54	NA	YBL100W-A
740	chrII	211259	211291	+	211289	2.143747	1.169317	211259	211291	33	NA	YBL100W-A
743	chrII	216513	216744	+	216729	16.565316	3.50795	216562	216739	178	NA	YBL100W-C
744	chrII	216808	216961	+	216813	14.42157	1.364203	216811	216958	148	NA	YBL100W-C
747	chrII	217517	217830	+	217791	37.613012	3.313064	217531	217791	261	NA	YBL108W
748	chrII	218094	218142	+	218123	1.948861	1.169317	218123	218124	2	NA	YBL108W
755	chrII	220139	220175	+	220174	1.169316	0.389772	220139	220175	37	NA	YBL108W
759	chrII	221432	221500	+	221459	49.695955	17.344864	221457	221480	24	NA	YBL102W
760	chrII	222098	222194	+	222166	7.40567	1.169317	222098	222167	70	NA	YBL102W
761	chrII	222613	222697	+	222660	22.996557	2.338633	222637	222686	50	NA	YBL102W
762	chrII	224707	224738	+	224738	32.351093	30.207347	224738	224738	1	NA	YBL102W
763	chrII	225278	225339	+	225315	3.89772	0.779544	225280	225326	47	NA	YBL102W
764	chrII	225464	225528	+	225495	23.581216	5.651697	225491	225505	15	NA	YBL102W
765	chrII	226204	226251	+	226236	66.651048	33.130639	226235	226237	3	NA	YBL102W
768	chrII	227933	227979	+	227933	2.143746	0.779544	227933	227976	44	NA	YBL109W
769	chrII	228062	228159	+	228087	14.616455	6.041469	228086	228145	60	NA	YBL109W
770	chrII	228263	228328	+	228263	17.734634	7.210786	228263	228328	66	NA	YBL109W
771	chrII	228439	228473	+	228439	2.923291	1.559089	228439	228467	29	NA	YBL109W
772	chrII	228677	228712	+	228677	3.702837	0.974431	228677	228710	34	NA	YBL109W
773	chrII	228840	228873	+	228873	4.287494	1.948861	228841	228873	33	NA	YBL109W
774	chrII	228906	229043	+	229001	5.846581	0.974431	228934	229022	89	NA	YBL109W
775	chrII	229118	229193	+	229193	2.143747	0.974431	229143	229193	51	NA	YBL109W
776	chrII	229288	229417	+	229353	5.651695	1.559089	229306	229417	112	NA	YBL109W
778	chrII	229922	229946	+	229932	4.092608	1.753975	229931	229933	3	NA	YBL109W
779	chrII	230028	230109	+	230109	2.92329	0.584658	230030	230109	80	NA	YBL109W
781	chrII	230330	230394	+	230362	6.626126	1.948861	230330	230391	62	NA	YBL109W
782	chrII	230766	230845	+	230767	2.143746	0.584658	230767	230825	59	NA	YBL109W
784	chrII	231260	231273	+	231261	2.533519	1.559089	231260	231261	2	NA	YBL109W
786	chrII	231624	231666	+	231624	9.549418	3.50795	231624	231666	43	NA	YBL109W
788	chrII	231817	232068	+	231979	12.472708	1.559089	231845	232044	200	NA	YBL109W
789	chrII	232146	232185	+	232173	4.482379	2.533519	232155	232174	20	NA	YBL109W
790	chrII	232319	232337	+	232331	2.143747	0.974431	232330	232334	5	NA	YBL109W
791	chrII	232475	232479	+	232478	1.169316	0.584658	232475	232479	5	NA	YBL109W
792	chrII	232538	232670	+	232611	6.821011	1.948861	232568	232646	79	NA	YBL109W
793	chrII	232702	232779	+	232743	1.753974	0.389772	232702	232779	78	NA	YBL109W
794	chrII	232857	232896	+	232862	1.364202	0.584658	232857	232896	40	NA	YBL109W
795	chrII	233003	233033	+	233031	8.380102	6.431242	233030	233031	2	NA	YBL109W
797	chrII	233403	233513	+	233511	3.313063	0.974431	233424	233511	88	NA	YBL109W
799	chrII	233744	233797	+	233745	2.728404	0.584658	233745	233795	51	NA	YBL109W
800	chrII	233947	234002	+	233999	3.702835	1.753975	233949	233999	51	NA	YBL109W
801	chrII	234148	234387	+	234385	25.724964	8.185217	234245	234385	141	NA	YBL109W
802	chrII	234765	234776	+	234776	31.766436	25.919853	234775	234776	2	NA	YBL109W
807	chrII	237099	237147	+	237124	1.364202	0.389772	237099	237147	49	NA	NA
810	chrII	238439	238538	+	238484	130.378806	34.884614	238478	238533	56	NA	NA
811	chrII	240739	240798	+	240768	1.169316	0.389772	240739	240798	60	NA	NA
813	chrII	241652	241700	+	241674	18.514179	7.0159	241664	241697	34	NA	NA
818	chrII	242890	243283	+	243056	48.331746	4.872153	242927	243154	228	NA	YBR003W
819	chrII	243460	243472	+	243468	13.447141	11.693167	243468	243469	2	NA	YBR003W
820	chrII	243604	243711	+	243708	9.354532	4.872153	243633	243708	76	NA	YBR003W
821	chrII	243859	243979	+	243939	5.651695	1.169317	243868	243953	86	NA	YBR003W
825	chrII	245978	246202	+	246115	53.593671	18.124408	246013	246142	130	NA	YBR005W
826	chrII	246235	246299	+	246273	24.945421	11.303394	246272	246280	9	NA	YBR005W
827	chrII	246346	246524	+	246438	8.769872	2.923292	246387	246502	116	NA	YBR005W
830	chrII	247082	247139	+	247120	100.756121	52.61925	247109	247137	29	NA	YBR006W
831	chrII	247223	247283	+	247246	9.744304	3.897722	247246	247265	20	NA	YBR006W
832	chrII	247325	247448	+	247366	6.041467	1.559089	247339	247428	90	NA	YBR006W
834	chrII	247481	248285	+	248173	222.170148	26.504511	247581	248176	596	NA	YBR006W
836	chrII	251109	251254	+	251159	12.082935	1.753975	251144	251211	68	NA	NA
837	chrII	251484	251560	+	251535	10.328962	4.872153	251503	251553	51	NA	NA
838	chrII	251625	251809	+	251717	62.168661	14.616458	251658	251786	129	NA	NA
839	chrII	254585	254664	+	254608	7.210785	1.559089	254603	254656	54	NA	NA
841	chrII	255132	255139	+	255132	2.143747	1.753975	255132	255134	3	NA	NA
847	chrII	258253	258418	+	258264	13.642026	1.753975	258256	258390	135	NA	NA
850	chrII	258665	258686	+	258678	4.872152	2.143747	258671	258680	10	NA	NA
854	chrII	260463	260528	+	260484	15.201115	2.533519	260463	260511	49	NA	YBR012W-B
855	chrII	263218	263280	+	263280	25.724965	23.191447	263280	263280	1	NA	YBR012W-B
856	chrII	265372	265382	+	265382	487.215276	486.435732	265382	265382	1	NA	NA
861	chrII	270318	270575	+	270351	378.079046	118.685641	270351	270502	152	NA	YBR016W
862	chrII	274000	274029	+	274024	3.118178	1.169317	274007	274029	23	NA	NA
864	chrII	276717	276839	+	276816	157.857747	47.747097	276742	276816	75	NA	NA
865	chrII	277069	277101	+	277081	2.533519	2.143747	277081	277081	1	NA	NA
867	chrII	279898	279939	+	279929	4.092607	2.143747	279900	279929	30	NA	YBR020W
869	chrII	281740	281771	+	281770	1.559088	0.779544	281740	281771	32	NA	YBR021W
871	chrII	281861	281950	+	281917	5.067037	2.143747	281861	281917	57	NA	YBR021W
872	chrII	282361	282409	+	282402	5.651696	1.559089	282378	282409	32	NA	YBR021W
873	chrII	282581	282646	+	282646	1.753974	0.584658	282581	282646	66	NA	YBR021W
874	chrII	282976	283024	+	282982	2.728405	0.974431	282976	283008	33	NA	YBR021W
875	chrII	283133	283216	+	283183	2.728404	0.584658	283136	283213	78	NA	YBR021W
877	chrII	283778	284011	+	283834	66.65104	7.990331	283832	283925	94	NA	YBR022W
879	chrII	287858	287996	+	287878	10.134074	2.923292	287878	287965	88	NA	NA
880	chrII	288078	288134	+	288081	4.287493	1.559089	288081	288126	46	NA	NA
881	chrII	288172	288498	+	288301	54.373218	4.677267	288212	288427	216	NA	NA
885	chrII	289767	290150	+	289868	30.986882	6.041469	289794	290098	305	NA	YBR024W
887	chrII	290271	290313	+	290311	5.261924	3.313064	290275	290311	37	NA	YBR024W
888	chrII	290437	290508	+	290460	1.364202	0.389772	290437	290508	72	NA	NA
889	chrII	291707	291739	+	291739	1.364202	0.584658	291707	291739	33	NA	NA
890	chrII	291891	291952	+	291952	1.753974	0.389772	291891	291952	62	NA	NA
891	chrII	292222	292296	+	292295	1.94886	0.584658	292230	292295	66	NA	NA
892	chrII	292448	292512	+	292470	8.769875	1.753975	292466	292512	47	NA	NA
893	chrII	292630	292642	+	292642	3.118177	1.364203	292630	292642	13	NA	NA
895	chrII	295760	295807	+	295785	1.753975	1.169317	295760	295807	48	NA	NA
896	chrII	296273	296296	+	296282	6.041468	4.092608	296278	296284	7	NA	NA
900	chrII	298626	298673	+	298632	4.092607	0.974431	298629	298670	42	NA	YBR030W
901	chrII	298722	298839	+	298746	11.108507	1.364203	298746	298830	85	NA	YBR030W
902	chrII	298882	299083	+	298905	7.600556	1.753975	298883	299069	187	NA	YBR030W
903	chrII	299205	299231	+	299213	2.143747	1.169317	299207	299216	10	NA	YBR030W
906	chrII	299624	299649	+	299629	1.364202	0.389772	299624	299649	26	NA	YBR030W
908	chrII	300406	300559	+	300496	153.765134	44.823805	300491	300554	64	NA	YBR031W
909	chrII	300650	300697	+	300679	4.287494	2.728406	300661	300679	19	NA	YBR031W
910	chrII	300889	300983	+	300952	338.712062	97.832827	300917	300980	64	NA	YBR031W
914	chrII	302243	302337	+	302330	8.380102	5.456811	302280	302330	51	NA	YBR033W
915	chrII	302544	302662	+	302626	2.728404	0.584658	302548	302647	100	NA	YBR033W
916	chrII	303819	303924	+	303880	66.066388	21.242586	303843	303880	38	NA	YBR033W
917	chrII	303962	304125	+	304015	45.603348	7.210786	303984	304064	81	NA	YBR033W
918	chrII	304155	304540	+	304224	76.785119	7.210786	304224	304483	260	NA	YBR033W
920	chrII	306213	306287	+	306271	13.44714	9.159647	306241	306280	40	NA	NA
921	chrII	306610	306650	+	306622	1.559088	0.584658	306610	306650	41	NA	NA
922	chrII	307167	307226	+	307226	1.169316	0.389772	307167	307226	60	NA	NA
923	chrII	307400	307608	+	307596	4952.250953	1428.320304	307556	307600	45	NA	NA
924	chrII	307698	308068	+	307894	410.040363	29.817575	307820	308041	222	NA	NA
926	chrII	308108	308380	+	308216	68.015247	16.565319	308171	308309	139	NA	NA
927	chrII	308412	308514	+	308494	1.559088	0.584658	308412	308514	103	NA	NA
928	chrII	310204	310219	+	310219	1.753975	0.974431	310204	310219	16	NA	NA
931	chrII	312005	312072	+	312006	6.431241	1.948861	312005	312064	60	NA	YBR038W
932	chrII	312236	312243	+	312239	5.45681	4.092608	312239	312240	2	NA	YBR038W
936	chrII	313921	313930	+	313926	3.507949	2.338633	313926	313927	2	NA	YBR038W
942	chrII	315589	316405	+	315918	371.647782	65.091961	315638	316141	504	NA	YBR039W
948	chrII	317026	317226	+	317224	373.012006	134.471416	317077	317226	150	NA	YBR040W
949	chrII	317320	317847	+	317540	333.839881	53.788566	317335	317738	404	NA	YBR040W
952	chrII	318334	318501	+	318422	15.980659	3.702836	318416	318455	40	NA	YBR041W
953	chrII	318538	318633	+	318579	5.651697	2.923292	318547	318609	63	NA	YBR041W
954	chrII	318730	318760	+	318748	7.600557	4.092608	318748	318749	2	NA	YBR041W
955	chrII	319175	319215	+	319190	2.533518	0.779544	319178	319214	37	NA	YBR041W
957	chrII	319250	319665	+	319617	19.488603	3.313064	319365	319650	286	NA	YBR041W
958	chrII	319704	319924	+	319764	18.124403	4.482381	319746	319833	88	NA	YBR041W
959	chrII	320052	320065	+	320052	1.753975	1.169317	320052	320065	14	NA	YBR041W
960	chrII	321166	321309	+	321205	13.252255	3.118178	321185	321276	92	NA	NA
961	chrII	321346	321425	+	321364	3.507948	0.584658	321347	321403	57	NA	NA
963	chrII	323130	323182	+	323165	3.702835	1.169317	323139	323179	41	NA	NA
964	chrII	324268	324638	+	324413	25.530076	4.092608	324330	324557	228	NA	NA
966	chrII	325655	325747	+	325702	31.181774	10.913622	325671	325730	60	NA	NA
967	chrII	325823	325858	+	325850	4.287493	2.338633	325843	325853	11	NA	NA
969	chrII	326043	326188	+	326055	24.750532	5.846583	326055	326163	109	NA	NA
970	chrII	326234	326425	+	326316	50.280613	4.872153	326270	326386	117	NA	NA
971	chrII	326939	327193	+	326977	27.868708	3.313064	326950	327142	193	NA	NA
973	chrII	327893	327918	+	327893	1.169317	0.974431	327893	327918	26	NA	NA
974	chrII	329286	329339	+	329296	7.210785	3.897722	329292	329320	29	NA	NA
975	chrII	329576	329703	+	329618	9.354531	3.118178	329609	329670	62	NA	NA
976	chrII	329775	329952	+	329943	39.756763	8.380103	329852	329943	92	NA	NA
977	chrII	330226	330234	+	330226	2.728405	2.143747	330226	330228	3	NA	NA
981	chrII	331915	332045	+	332003	36.443701	5.261925	331918	332033	116	NA	YBR047W
983	chrII	332912	332993	+	332943	22.022128	9.744306	332930	332967	38	NA	YBR048W
984	chrII	333142	333194	+	333173	2.728405	1.169317	333142	333186	45	NA	YBR048W
985	chrII	333358	333492	+	333456	410.430143	139.928227	333418	333464	47	NA	YBR048W
986	chrII	333543	333565	+	333558	159.027067	87.69875	333543	333562	20	NA	YBR048W
989	chrII	334175	334286	+	334257	12.667595	2.923292	334187	334257	71	NA	NA
990	chrII	336286	336329	+	336296	2.533519	0.974431	336286	336312	27	NA	NA
991	chrII	336510	336591	+	336516	8.3801	1.753975	336514	336577	64	NA	NA
995	chrII	338038	338122	+	338057	2.143746	0.389772	338057	338122	66	NA	YBR051W
996	chrII	338160	338191	+	338160	1.948861	0.974431	338160	338179	20	NA	YBR051W
997	chrII	338547	338565	+	338560	1.753975	1.364203	338547	338565	19	NA	NA
998	chrII	338694	338789	+	338732	3.118176	0.584658	338717	338789	73	NA	NA
999	chrII	339507	339647	+	339629	10.523846	2.143747	339530	339629	100	NA	NA
1000	chrII	339677	339839	+	339729	8.769872	1.169317	339687	339798	112	NA	NA
1001	chrII	339894	339985	+	339906	3.118176	0.584658	339898	339985	88	NA	NA
1002	chrII	340951	341008	+	340994	16.760205	8.380103	340977	340994	18	NA	NA
1003	chrII	341246	341280	+	341280	1.753974	0.779544	341246	341280	35	NA	NA
1004	chrII	341357	341548	+	341450	28.648255	8.574989	341439	341467	29	NA	NA
1006	chrII	341751	341802	+	341751	1.753974	0.584658	341751	341802	52	NA	NA
1011	chrII	343051	343390	+	343107	36.443697	4.482381	343060	343332	273	NA	YBR054W
1012	chrII	343604	343648	+	343605	8.380102	5.067039	343605	343633	29	NA	YBR054W
1013	chrII	343684	343856	+	343785	13.447139	3.118178	343689	343812	124	NA	YBR054W
1014	chrII	343891	344113	+	343892	10.134074	1.169317	343892	344110	219	NA	YBR054W
1016	chrII	344231	344322	+	344295	55.54254	16.175547	344267	344311	45	NA	NA
1020	chrII	347972	348486	+	348428	88.283393	10.52385	348035	348462	428	NA	YBR056W
1021	chrII	348526	348932	+	348549	178.320779	16.175547	348549	348803	255	NA	YBR056W
1023	chrII	348963	349044	+	349044	93.350446	34.689728	348992	349044	53	NA	YBR056W
1024	chrII	349560	349619	+	349604	6.041469	2.143747	349589	349609	21	NA	NA
1026	chrII	349754	350260	+	350176	45.993114	5.261925	350009	350206	198	NA	NA
1029	chrII	351329	351641	+	351450	436.739759	71.13343	351374	351487	114	NA	YBR056W-A
1030	chrII	352168	352184	+	352168	1.364202	0.584658	352168	352184	17	NA	NA
1032	chrII	355795	355881	+	355811	2.338632	0.389772	355804	355863	60	NA	NA
1033	chrII	356188	356306	+	356194	7.015897	1.559089	356194	356282	89	NA	NA
