cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	shape.score
430	chrII	39751	39800	+	39751	2.172828	0.620808	39751	39800	50	12.6192467738781
433	chrII	39973	40280	+	40179	58.976752	4.966462	40027	40218	192	35.5931272113918
434	chrII	40724	40828	+	40813	129.43843	48.733412	40768	40813	46	15.7172779259009
435	chrII	40974	41205	+	41190	28.867567	3.724847	40997	41204	208	32.2230727754115
436	chrII	41516	41517	+	41516	1.862424	1.241616	41516	41517	2	0.91829583405449
439	chrII	41951	42067	+	42041	11.174543	2.172827	41989	42059	71	21.7179544457986
441	chrII	42516	42709	+	42516	16.45141	4.966462	42516	42670	155	28.6987517794029
442	chrII	43216	43283	+	43267	138.440143	54.631087	43252	43267	16	7.79310482508055
443	chrII	43570	43578	+	43570	2.483232	1.241616	43570	43578	9	4.75488750216347
444	chrII	43710	43757	+	43731	2.483232	0.931212	43710	43757	48	13.4354039528221
446	chrII	45295	45390	+	45305	15.520198	3.104039	45298	45371	74	20.6668500700488
447	chrII	45462	45634	+	45613	28582.301584	6779.531594	45609	45626	18	12.2380078306121
449	chrII	45977	46164	+	45981	360.37894	69.530474	45981	46087	107	33.4670399104997
450	chrII	46559	46610	+	46583	14.89939	4.035251	46575	46595	21	12.3384888677081
451	chrII	46742	46793	+	46778	40.662911	19.555446	46774	46782	9	4.43676482190893
452	chrII	46895	46927	+	46895	1.862424	0.620808	46895	46927	33	9.67664022449429
455	chrII	47420	47435	+	47420	1.55202	0.620808	47420	47435	16	7.68771237954945
456	chrII	48736	48824	+	48794	1470.072879	740.934111	48794	48818	25	9.60188260310502
457	chrII	49039	49104	+	49082	23.590697	6.208078	49062	49082	21	11.8850387382526
459	chrII	49491	49594	+	49558	200.831329	64.253607	49535	49576	42	15.9028635249108
460	chrII	49766	49772	+	49772	1.241616	0.931212	49766	49772	7	2.27754563585801
461	chrII	49854	49969	+	49906	6.518484	1.55202	49884	49961	78	18.9014394888247
463	chrII	50124	50139	+	50124	2.483232	1.241616	50124	50139	16	5.62255624891827
464	chrII	50426	50428	+	50426	6.518482	3.104039	50426	50427	2	0.998000882515805
465	chrII	50530	50642	+	50602	4.65606	1.241616	50532	50626	95	16.8546253734905
469	chrII	62915	62951	+	62915	1.55202	0.310404	62915	62951	37	12.0959761286594
470	chrII	63475	63534	+	63485	9.622521	2.483231	63483	63533	51	14.4474527395197
471	chrII	63607	63763	+	63740	1040.784286	402.283455	63675	63740	66	14.8801238030856
472	chrII	63842	63983	+	63909	26.073933	6.208078	63846	63963	118	24.942568781023
473	chrII	64014	64079	+	64064	25.142718	6.518482	64017	64064	48	15.5857260801857
474	chrII	64115	64330	+	64190	10.864139	2.172827	64124	64306	183	26.8803395740339
475	chrII	64553	64598	+	64572	3.414443	2.172827	64556	64572	17	4.03198351208932
477	chrII	64888	64999	+	64952	8.691312	1.241616	64896	64995	100	22.8463736177259
478	chrII	65055	65150	+	65057	28.246757	9.001713	65057	65094	38	12.2930730446754
479	chrII	65209	65210	+	65210	2.172828	1.55202	65209	65210	2	0.863120568566631
480	chrII	65502	65641	+	65633	41.283723	19.555446	65582	65635	54	12.5435745316042
481	chrII	65878	65999	+	65880	19.245045	7.13929	65880	65935	56	16.5012547438175
482	chrII	66251	66265	+	66251	1.55202	0.931212	66251	66265	15	5.35615398451885
483	chrII	66462	66468	+	66467	8.380905	5.58727	66466	66467	2	0.811278071270276
484	chrII	71531	71595	+	71566	160.789223	42.21493	71549	71570	22	11.9519877769967
485	chrII	71772	71914	+	71801	11.484947	4.345655	71801	71910	110	20.0679584446165
486	chrII	72154	72341	+	72154	27.936354	6.208078	72154	72303	150	25.6651374834836
488	chrII	72534	72546	+	72546	1.862424	0.931212	72534	72546	13	5.39948890681046
489	chrII	74418	74436	+	74418	4.966464	1.55202	74418	74436	19	9.03370412528977
491	chrII	75129	75229	+	75196	678.232528	149.304276	75178	75210	33	15.8383711909041
493	chrII	75536	75591	+	75546	4.035251	1.862423	75543	75571	29	9.07293136124315
494	chrII	75647	75649	+	75647	5.58727	2.793635	75647	75648	2	0.997502544474887
495	chrII	76139	76143	+	76141	3.414443	1.862423	76141	76143	3	2.1729056062729
497	chrII	76458	76642	+	76590	26.694742	4.035251	76477	76640	164	33.0956202699477
498	chrII	76723	76739	+	76723	6.518483	3.104039	76723	76734	12	7.68624606110355
499	chrII	76921	76941	+	76941	3.104039	2.483231	76921	76941	21	3.17093791518033
500	chrII	77283	77313	+	77289	4.65606	1.241616	77284	77313	30	11.8442503832475
501	chrII	77498	77498	+	77498	1.241616	1.241616	77498	77498	1	0
502	chrII	77614	77616	+	77616	3.414443	2.793635	77615	77616	2	0.468995695711862
503	chrII	77923	78041	+	77975	4.035252	0.931212	77927	78024	98	20.0238453675507
506	chrII	78820	78866	+	78828	8.69131	4.035251	78828	78862	35	7.68599778533604
507	chrII	79273	79306	+	79277	4.345656	1.55202	79277	79301	25	9.54119805604869
508	chrII	79489	79528	+	79489	5.276866	1.862423	79489	79528	40	10.7901533869925
509	chrII	84505	84563	+	84547	3.10404	0.931212	84505	84563	59	14.3915294066143
510	chrII	88005	88095	+	88049	22.03868	7.449694	88028	88060	33	13.3326610263477
511	chrII	88164	88229	+	88226	4.035252	1.55202	88179	88226	48	13.4263043460271
512	chrII	89253	89302	+	89253	1.241616	0.310404	89253	89302	50	11.2877123795494
513	chrII	89890	89980	+	89943	259.808065	134.404889	89935	89943	9	5.02919246039535
514	chrII	90047	90206	+	90099	17.693026	4.656059	90086	90189	104	23.5473760415642
515	chrII	90615	90722	+	90685	464.364243	169.48053	90665	90709	45	14.0344755989756
516	chrII	90954	91176	+	91104	20.176258	4.035251	90999	91132	134	27.007319830444
517	chrII	91208	91288	+	91241	5.587271	1.862423	91208	91287	80	17.5609067935146
518	chrII	91342	91379	+	91377	3.10404	0.931212	91357	91377	21	8.3701716545587
519	chrII	91523	91525	+	91523	2.793636	0.931212	91523	91525	3	2.51210612869226
521	chrII	92296	92505	+	92345	679.784548	122.299137	92345	92396	52	21.7701767859693
522	chrII	92573	92653	+	92583	4.65606	0.931212	92573	92651	79	20.058666995673
523	chrII	92736	92782	+	92736	2.172828	0.620808	92736	92782	47	12.4196515803763
524	chrII	92855	92867	+	92857	1.241616	0.620808	92855	92867	13	5.55065957721164
525	chrII	93034	93075	+	93072	4.035252	1.241616	93034	93075	42	13.0041246567967
527	chrII	96281	96421	+	96402	15.209795	2.793635	96284	96421	138	29.1792399923978
528	chrII	100386	100459	+	100386	3.10404	0.620808	100386	100457	72	15.4449161848011
529	chrII	101487	101516	+	101516	5.897675	1.862423	101487	101516	30	12.5115284610364
530	chrII	101831	101886	+	101869	270.051396	151.477104	101864	101882	19	7.83189443157637
531	chrII	101982	102061	+	102061	4.345656	0.931212	101983	102061	79	19.0814613251158
532	chrII	102228	102261	+	102228	1.241616	0.620808	102228	102261	34	7.63119426187551
534	chrII	102926	102948	+	102928	2.172828	1.241616	102926	102948	23	7.52945882993259
536	chrII	103228	103315	+	103228	3.724848	0.931212	103228	103289	62	14.3680022648035
538	chrII	103653	103699	+	103653	2.483232	0.620808	103653	103699	47	13.8864721291941
539	chrII	103769	103769	+	103769	1.55202	1.55202	103769	103769	1	0
540	chrII	104688	104698	+	104697	1.241616	0.620808	104688	104698	11	5.18914742795595
541	chrII	104841	104856	+	104856	2.483232	1.55202	104841	104856	16	3.81773601169986
542	chrII	107626	107749	+	107712	18.00343	3.104039	107647	107712	66	21.3387962379741
543	chrII	107870	108022	+	107914	49.043819	9.312117	107876	107932	57	20.8561255198677
546	chrII	108417	108443	+	108417	1.55202	1.241616	108417	108443	27	3.4326868758406
548	chrII	108976	108988	+	108976	2.172828	0.931212	108976	108988	13	6.81758279870362
550	chrII	110647	110747	+	110700	323.440869	87.5339	110672	110707	36	17.1715447469836
551	chrII	110852	110866	+	110857	7.760098	3.724847	110855	110857	3	1.56154963585312
552	chrII	111367	111465	+	111409	1476.591358	552.829347	111403	111421	19	8.28953445762608
554	chrII	111575	112125	+	111911	163.272466	9.622521	111692	111986	295	44.710852152119
555	chrII	112157	112263	+	112176	11.484946	1.862423	112158	112246	89	22.0889017054993
556	chrII	112336	112511	+	112392	55.872708	10.243329	112349	112422	74	21.4406533947436
557	chrII	113356	113369	+	113369	2.483231	1.862423	113356	113369	14	4.04066348166448
558	chrII	113607	113762	+	113720	1686.424401	392.971338	113641	113730	90	22.9618292962005
559	chrII	113824	114133	+	114001	53.079074	5.276866	113841	114039	199	37.6469838283731
560	chrII	114250	114339	+	114284	7.139292	1.55202	114257	114333	77	20.2548920887609
561	chrII	114432	114676	+	114600	29.177974	4.656059	114457	114619	163	34.5895512153214
563	chrII	114706	115065	+	114937	75.428159	7.760098	114727	115058	332	44.7398004326702
565	chrII	117062	117269	+	117099	44.077359	11.484944	117099	117251	153	28.0695790096015
566	chrII	117349	117378	+	117378	8.380906	5.58727	117352	117378	27	6.13438041405167
567	chrII	117454	117536	+	117480	17.693024	10.243329	117470	117480	11	4.71596710946688
568	chrII	117577	117613	+	117613	1.241616	0.620808	117577	117613	37	7.81418004844343
569	chrII	117851	117855	+	117855	1.241616	0.931212	117851	117855	5	1.88372946994919
570	chrII	117916	117976	+	117955	3.10404	1.241616	117945	117955	11	6.05400533261527
572	chrII	118117	118182	+	118117	4.035251	1.862423	118117	118182	66	13.2957815949351
575	chrII	118461	118473	+	118461	1.241616	0.310404	118461	118473	13	7.40087943628218
576	chrII	118539	118619	+	118566	3.414444	1.241616	118566	118614	49	11.5596426172437
579	chrII	121717	121803	+	121728	13.657773	2.793635	121722	121779	58	17.3814564666333
581	chrII	121891	121928	+	121928	4.035252	0.931212	121891	121928	38	15.8854074856177
582	chrII	122302	122367	+	122311	3.724848	1.55202	122306	122353	48	10.9519106702353
583	chrII	125014	125094	+	125048	1576.851817	434.255057	125038	125062	25	12.8661598447682
584	chrII	125157	125284	+	125284	36.317259	22.038677	125184	125284	101	12.9165338897126
585	chrII	125389	125412	+	125410	7.139291	2.483231	125407	125412	6	5.40061938244416
586	chrII	125565	125589	+	125572	46.250185	20.176254	125571	125584	14	6.52944961356367
588	chrII	125673	125859	+	125858	21.417874	3.104039	125676	125858	183	33.9512169833215
589	chrII	126228	126264	+	126228	1.241616	0.310404	126228	126264	37	10.4189067312579
590	chrII	126343	126349	+	126346	1.241616	0.620808	126343	126349	7	4.21103238308641
591	chrII	126586	126637	+	126606	91.258748	46.560585	126606	126623	18	7.41403153446684
592	chrII	127747	127772	+	127751	2.793635	1.862423	127747	127772	26	5.75519335773573
595	chrII	132390	132499	+	132424	209.212234	42.835738	132399	132432	34	17.528819568118
596	chrII	132529	132728	+	132639	22.038681	4.035251	132544	132671	128	23.9991222108585
598	chrII	133117	133200	+	133119	19.865853	7.449694	133119	133175	57	16.8609023672365
599	chrII	133316	133341	+	133340	6.208079	3.104039	133322	133340	19	7.80780517215857
600	chrII	136021	136212	+	136106	20.176258	4.035251	136036	136169	134	27.1517039210623
601	chrII	136421	136482	+	136424	6.518483	2.793635	136421	136448	28	9.97561909314488
602	chrII	136513	136597	+	136527	36.938066	9.312117	136527	136560	34	13.0864274425638
603	chrII	136687	136719	+	136705	1.862424	0.620808	136687	136719	33	9.67664022449429
604	chrII	136974	136976	+	136976	1.241616	0.620808	136974	136976	3	2.37744375108173
605	chrII	137332	137389	+	137343	3.414444	1.241616	137332	137381	50	11.9758570125869
606	chrII	137822	137901	+	137861	3.724848	1.241616	137849	137893	45	12.751687997362
607	chrII	138078	138113	+	138078	1.241616	0.620808	138078	138113	36	7.75488750216347
608	chrII	140923	141247	+	141196	3775.132255	830.02003	141195	141237	43	15.3829339083434
610	chrII	141431	141608	+	141465	34.144431	4.656059	141444	141606	163	30.3656073945025
611	chrII	141834	141901	+	141855	3.414444	0.931212	141855	141901	47	10.9478201991653
612	chrII	142151	142194	+	142175	2.483232	0.931212	142151	142194	44	11.7685640547057
613	chrII	142991	143108	+	143091	216.041118	63.943204	143085	143108	24	11.6691587577995
614	chrII	146085	146136	+	146136	588.836201	230.940502	146113	146136	24	12.6547903280061
615	chrII	146259	146671	+	146519	27.625955	4.035251	146290	146620	331	42.5190272657431
616	chrII	147034	147204	+	147111	366.897416	100.570864	147100	147162	63	17.1302365837634
617	chrII	147673	147769	+	147741	3.724848	0.620808	147687	147764	78	18.365493330961
619	chrII	148448	148448	+	148448	1.55202	1.55202	148448	148448	1	0
623	chrII	149481	149487	+	149481	1.241616	0.620808	149481	149487	7	2.8073549220576
625	chrII	151430	151511	+	151458	22.038679	7.449694	151458	151495	38	12.9033938267175
626	chrII	158662	158669	+	158669	1.55202	0.620808	158662	158669	8	5.76578428466209
627	chrII	160028	160147	+	160094	587.594588	205.176978	160092	160124	33	13.5663997326854
628	chrII	160259	160277	+	160277	5.897675	4.345655	160265	160277	13	4.06137310148177
629	chrII	160392	160405	+	160397	2.172828	0.620808	160392	160405	14	8.51296519642574
630	chrII	160553	160563	+	160554	4.345655	2.793635	160554	160561	8	2.43383469251042
631	chrII	160744	160809	+	160744	5.587272	1.241616	160744	160809	66	18.9067850609222
633	chrII	160850	161093	+	161076	30.729993	4.345655	160898	161076	179	36.2727053728291
634	chrII	161593	161724	+	161677	82.257039	26.694735	161661	161708	48	17.5535505452715
635	chrII	161907	161930	+	161927	1.55202	0.620808	161907	161930	24	8.81196824414101
636	chrII	162104	162147	+	162107	3.10404	0.620808	162107	162147	41	13.4113367095542
637	chrII	162979	163001	+	163001	1.55202	0.931212	162979	163001	23	6.20157995270889
638	chrII	164114	164163	+	164114	2.793636	0.620808	164114	164163	50	15.3822203117231
639	chrII	164245	164274	+	164245	2.793635	1.862423	164245	164274	30	7.09839123529083
641	chrII	164451	164571	+	164539	4.035252	1.241616	164467	164544	78	14.8871167512081
642	chrII	165621	165682	+	165642	14.588985	3.414443	165621	165662	42	14.5319816316811
643	chrII	166064	166136	+	166098	105.847733	20.176254	166079	166110	32	15.6378523444123
644	chrII	166251	166340	+	166263	26.07393	7.760098	166257	166313	57	16.4470314712706
645	chrII	166421	166461	+	166458	3.724848	1.241616	166421	166460	40	12.6051065836904
646	chrII	166644	166647	+	166647	2.172828	1.241616	166644	166647	4	2.75756698697235
648	chrII	166919	167185	+	167148	125.713586	18.31383	167050	167148	99	26.0122139411988
649	chrII	168131	168219	+	168160	6.20808	1.241616	168143	168200	58	17.5739429853827
650	chrII	168295	168415	+	168392	27210.316339	15375.857219	168392	168404	13	5.26325604812174
651	chrII	168809	168894	+	168870	410.043559	79.773802	168840	168870	31	15.7968658893784
652	chrII	168939	169086	+	169018	721.689078	235.906965	168966	169048	83	22.4562723265343
653	chrII	169652	169721	+	169682	6.518483	3.724847	169652	169693	42	7.99802721382304
655	chrII	170081	170098	+	170081	1.862424	0.931212	170081	170098	18	6.08453738001438
656	chrII	170188	170293	+	170234	12.416158	3.104039	170206	170285	80	19.7542061074156
657	chrII	170326	170414	+	170348	22.349083	5.58727	170334	170383	50	16.2777298418011
658	chrII	170470	170623	+	170552	1568.160509	304.506227	170547	170600	54	21.1571868009611
659	chrII	170952	170956	+	170952	1.241616	0.931212	170952	170956	5	1.88372946994919
660	chrII	171355	171495	+	171418	167.928516	36.938064	171399	171483	85	22.4550565150666
661	chrII	171602	171714	+	171625	43.45655	11.484944	171619	171688	70	19.044815970824
663	chrII	171828	171861	+	171837	2.483232	1.241616	171828	171861	34	10.1749256825007
664	chrII	171906	172019	+	171961	7.139291	1.862423	171935	171994	60	18.1702063072281
665	chrII	172418	172530	+	172511	1242.236415	430.840614	172504	172525	22	10.8577289830989
668	chrII	172825	172846	+	172825	2.793636	0.620808	172825	172846	22	12.1540941718575
670	chrII	173415	173443	+	173416	13.036964	9.001713	173416	173418	3	1.47181120445839
671	chrII	173483	173677	+	173633	25.142723	2.793635	173492	173633	142	32.5055665198583
672	chrII	173708	173740	+	173709	9.001714	4.656059	173709	173737	29	8.2994325189202
673	chrII	174000	174390	+	174085	38.490091	3.414443	174029	174328	300	41.2496624949371
674	chrII	176478	176479	+	176478	1.55202	1.241616	176478	176479	2	0.721928094887362
675	chrII	181578	181662	+	181602	16.451409	4.035251	181579	181645	67	19.9637953666563
677	chrII	182247	182357	+	182319	429.599004	130.369638	182319	182346	28	13.4014538637343
678	chrII	182434	182467	+	182467	2.793635	1.862423	182434	182467	34	7.3596101112421
679	chrII	182554	182684	+	182680	4.966464	0.931212	182554	182683	130	22.4006377124292
681	chrII	183017	183108	+	183027	8.380907	1.862423	183025	183085	61	19.5268425136894
683	chrII	184231	184433	+	184321	88.465119	20.176254	184293	184379	87	24.3302059243883
684	chrII	184482	184626	+	184525	21.107469	5.276866	184504	184615	112	24.9594381771823
685	chrII	184672	184803	+	184709	15.520197	4.035251	184704	184783	80	19.5633105759862
687	chrII	184995	185051	+	185014	4.035252	1.241616	184995	185029	35	11.2265739450277
688	chrII	185223	185243	+	185223	2.483232	0.931212	185223	185243	21	7.95570846355989
689	chrII	191912	192101	+	191979	36.627665	7.760098	191912	192043	132	25.7115972072092
690	chrII	192341	192456	+	192423	348.273181	53.389471	192365	192429	65	21.7565425062894
692	chrII	192752	192755	+	192755	1.241616	0.931212	192752	192755	4	1.62255624891827
693	chrII	193020	193027	+	193020	1.241616	0.931212	193020	193027	8	2.4338343733774
694	chrII	193216	193363	+	193280	8.070504	0.931212	193243	193358	116	26.9947964606915
696	chrII	193653	193690	+	193677	1.862424	0.620808	193653	193690	38	11.8163866576066
697	chrII	193915	194053	+	194045	380.865591	146.510641	194019	194045	27	11.4524830291285
699	chrII	194315	194386	+	194372	2.793636	0.931212	194315	194386	72	14.9274051544817
700	chrII	194581	194584	+	194581	1.55202	0.620808	194581	194584	4	3.04385618977472
701	chrII	194762	194851	+	194822	1.862424	0.620808	194762	194851	90	14.6172457820928
703	chrII	195212	195350	+	195307	8.691311	3.104039	195212	195309	98	18.1859696220145
704	chrII	195433	195567	+	195485	8.070503	2.793635	195446	195547	102	19.8893401694689
705	chrII	196091	196220	+	196133	9.001715	2.172827	196095	196195	101	20.3435343156673
706	chrII	196266	196356	+	196333	35.696453	8.691309	196297	196333	37	16.0670802989305
707	chrII	196684	196740	+	196698	9.001715	3.104039	196695	196737	43	14.0837409086565
708	chrII	197938	197952	+	197938	1.55202	1.241616	197938	197952	15	2.82049408462101
711	chrII	198465	198512	+	198486	2.483232	0.931212	198465	198512	48	12.0391633276418
713	chrII	201957	202100	+	202045	31.6612	6.518482	201990	202058	69	20.3986800995167
714	chrII	202585	202630	+	202612	25.453122	10.243329	202602	202612	11	6.42919571119675
717	chrII	203421	203510	+	203437	225.663641	38.17968	203436	203471	36	16.4492550389208
718	chrII	203749	203798	+	203749	2.483232	0.931212	203749	203798	50	10.2225932541322
719	chrII	203892	203943	+	203918	3.724848	1.55202	203913	203920	8	5.056425891682
721	chrII	204247	204354	+	204297	5.897676	1.241616	204247	204342	96	22.0610008262003
722	chrII	204438	204449	+	204449	1.55202	0.620808	204438	204449	12	6.89004014925365
