cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	gene	inCoding
576	chrII	118539	118619	+	118566	3.414444	1.241616	118566	118614	49	NA	YBL050W
579	chrII	121717	121803	+	121728	13.657773	2.793635	121722	121779	58	NA	NA
581	chrII	121891	121928	+	121928	4.035252	0.931212	121891	121928	38	NA	NA
582	chrII	122302	122367	+	122311	3.724848	1.55202	122306	122353	48	NA	NA
584	chrII	125157	125284	+	125284	36.317259	22.038677	125184	125284	101	NA	YBL054W
585	chrII	125389	125412	+	125410	7.139291	2.483231	125407	125412	6	NA	YBL054W
586	chrII	125565	125589	+	125572	46.250185	20.176254	125571	125584	14	NA	YBL054W
588	chrII	125673	125859	+	125858	21.417874	3.104039	125676	125858	183	NA	YBL054W
592	chrII	127747	127772	+	127751	2.793635	1.862423	127747	127772	26	NA	NA
596	chrII	132529	132728	+	132639	22.038681	4.035251	132544	132671	128	NA	YBL059W
598	chrII	133117	133200	+	133119	19.865853	7.449694	133119	133175	57	NA	YBL059W
599	chrII	133316	133341	+	133340	6.208079	3.104039	133322	133340	19	NA	YBL059W
600	chrII	136021	136212	+	136106	20.176258	4.035251	136036	136169	134	NA	YBL060W
603	chrII	136687	136719	+	136705	1.862424	0.620808	136687	136719	33	NA	YBL062W
604	chrII	136974	136976	+	136976	1.241616	0.620808	136974	136976	3	NA	YBL062W
605	chrII	137332	137389	+	137343	3.414444	1.241616	137332	137381	50	NA	YBL062W
606	chrII	137822	137901	+	137861	3.724848	1.241616	137849	137893	45	NA	NA
607	chrII	138078	138113	+	138078	1.241616	0.620808	138078	138113	36	NA	NA
610	chrII	141431	141608	+	141465	34.144431	4.656059	141444	141606	163	NA	YBL063W
611	chrII	141834	141901	+	141855	3.414444	0.931212	141855	141901	47	NA	YBL063W
612	chrII	142151	142194	+	142175	2.483232	0.931212	142151	142194	44	NA	NA
615	chrII	146259	146671	+	146519	27.625955	4.035251	146290	146620	331	NA	YBL068W
617	chrII	147673	147769	+	147741	3.724848	0.620808	147687	147764	78	NA	YBL068W-A
619	chrII	148448	148448	+	148448	1.55202	1.55202	148448	148448	1	NA	YBL068W-A
623	chrII	149481	149487	+	149481	1.241616	0.620808	149481	149487	7	NA	YBL068W-A
625	chrII	151430	151511	+	151458	22.038679	7.449694	151458	151495	38	NA	NA
626	chrII	158662	158669	+	158669	1.55202	0.620808	158662	158669	8	NA	NA
628	chrII	160259	160277	+	160277	5.897675	4.345655	160265	160277	13	NA	YBL069W
629	chrII	160392	160405	+	160397	2.172828	0.620808	160392	160405	14	NA	YBL069W
630	chrII	160553	160563	+	160554	4.345655	2.793635	160554	160561	8	NA	YBL069W
631	chrII	160744	160809	+	160744	5.587272	1.241616	160744	160809	66	NA	YBL069W
633	chrII	160850	161093	+	161076	30.729993	4.345655	160898	161076	179	NA	YBL069W
635	chrII	161907	161930	+	161927	1.55202	0.620808	161907	161930	24	NA	YBL071W-A
636	chrII	162104	162147	+	162107	3.10404	0.620808	162107	162147	41	NA	YBL071W-A
637	chrII	162979	163001	+	163001	1.55202	0.931212	162979	163001	23	NA	NA
638	chrII	164114	164163	+	164114	2.793636	0.620808	164114	164163	50	NA	NA
639	chrII	164245	164274	+	164245	2.793635	1.862423	164245	164274	30	NA	NA
641	chrII	164451	164571	+	164539	4.035252	1.241616	164467	164544	78	NA	NA
644	chrII	166251	166340	+	166263	26.07393	7.760098	166257	166313	57	NA	YBL073W
645	chrII	166421	166461	+	166458	3.724848	1.241616	166421	166460	40	NA	YBL073W
646	chrII	166644	166647	+	166647	2.172828	1.241616	166644	166647	4	NA	YBL073W
648	chrII	166919	167185	+	167148	125.713586	18.31383	167050	167148	99	NA	YBL073W
651	chrII	168809	168894	+	168870	410.043559	79.773802	168840	168870	31	NA	YBL077W
652	chrII	168939	169086	+	169018	721.689078	235.906965	168966	169048	83	NA	YBL077W
659	chrII	170952	170956	+	170952	1.241616	0.931212	170952	170956	5	NA	YBL079W
661	chrII	171602	171714	+	171625	43.45655	11.484944	171619	171688	70	NA	YBL081W
663	chrII	171828	171861	+	171837	2.483232	1.241616	171828	171861	34	NA	YBL081W
668	chrII	172825	172846	+	172825	2.793636	0.620808	172825	172846	22	NA	YBL085W
670	chrII	173415	173443	+	173416	13.036964	9.001713	173416	173418	3	NA	YBL085W
671	chrII	173483	173677	+	173633	25.142723	2.793635	173492	173633	142	NA	YBL085W
672	chrII	173708	173740	+	173709	9.001714	4.656059	173709	173737	29	NA	YBL085W
673	chrII	174000	174390	+	174085	38.490091	3.414443	174029	174328	300	NA	YBL085W
674	chrII	176478	176479	+	176478	1.55202	1.241616	176478	176479	2	NA	NA
678	chrII	182434	182467	+	182467	2.793635	1.862423	182434	182467	34	NA	YBL089W
679	chrII	182554	182684	+	182680	4.966464	0.931212	182554	182683	130	NA	YBL089W
681	chrII	183017	183108	+	183027	8.380907	1.862423	183025	183085	61	NA	YBL089W
684	chrII	184482	184626	+	184525	21.107469	5.276866	184504	184615	112	NA	YBL090W
685	chrII	184672	184803	+	184709	15.520197	4.035251	184704	184783	80	NA	YBL090W
687	chrII	184995	185051	+	185014	4.035252	1.241616	184995	185029	35	NA	YBL090W
688	chrII	185223	185243	+	185223	2.483232	0.931212	185223	185243	21	NA	YBL090W
692	chrII	192752	192755	+	192755	1.241616	0.931212	192752	192755	4	NA	YBL092W
693	chrII	193020	193027	+	193020	1.241616	0.931212	193020	193027	8	NA	YBL092W
694	chrII	193216	193363	+	193280	8.070504	0.931212	193243	193358	116	NA	YBL092W
699	chrII	194315	194386	+	194372	2.793636	0.931212	194315	194386	72	NA	YBL095W
700	chrII	194581	194584	+	194581	1.55202	0.620808	194581	194584	4	NA	YBL095W
701	chrII	194762	194851	+	194822	1.862424	0.620808	194762	194851	90	NA	YBL095W
703	chrII	195212	195350	+	195307	8.691311	3.104039	195212	195309	98	NA	YBL095W
704	chrII	195433	195567	+	195485	8.070503	2.793635	195446	195547	102	NA	YBL095W
705	chrII	196091	196220	+	196133	9.001715	2.172827	196095	196195	101	NA	NA
706	chrII	196266	196356	+	196333	35.696453	8.691309	196297	196333	37	NA	NA
707	chrII	196684	196740	+	196698	9.001715	3.104039	196695	196737	43	NA	NA
708	chrII	197938	197952	+	197938	1.55202	1.241616	197938	197952	15	NA	NA
711	chrII	198465	198512	+	198486	2.483232	0.931212	198465	198512	48	NA	NA
714	chrII	202585	202630	+	202612	25.453122	10.243329	202602	202612	11	NA	YBL097W
718	chrII	203749	203798	+	203749	2.483232	0.931212	203749	203798	50	NA	YBL098W
719	chrII	203892	203943	+	203918	3.724848	1.55202	203913	203920	8	NA	YBL098W
721	chrII	204247	204354	+	204297	5.897676	1.241616	204247	204342	96	NA	YBL098W
722	chrII	204438	204449	+	204449	1.55202	0.620808	204438	204449	12	NA	YBL098W
723	chrII	204513	204568	+	204559	3.414444	1.241616	204530	204559	30	NA	YBL098W
725	chrII	204934	205033	+	205031	6.828887	2.172827	204964	205033	70	NA	YBL098W
726	chrII	205170	205377	+	205171	29.798778	4.345655	205171	205374	204	NA	YBL098W
727	chrII	205522	205542	+	205524	4.345655	1.862423	205524	205535	12	NA	YBL098W
728	chrII	205599	205773	+	205740	21.728278	3.414443	205641	205752	112	NA	YBL098W
729	chrII	206056	206089	+	206056	1.55202	0.620808	206056	206089	34	NA	NA
731	chrII	207727	207750	+	207750	2.172828	1.55202	207727	207750	24	NA	YBL099W
735	chrII	209716	209770	+	209748	6.20808	1.55202	209737	209752	16	NA	YBL100W-A
736	chrII	209972	209985	+	209984	4.966463	2.793635	209977	209985	9	NA	YBL100W-A
737	chrII	210202	210203	+	210203	1.241616	0.931212	210202	210203	2	NA	YBL100W-A
738	chrII	210622	210650	+	210625	1.862424	0.620808	210622	210650	29	NA	YBL100W-A
739	chrII	211109	211140	+	211109	1.241616	0.310404	211109	211140	32	NA	YBL100W-A
743	chrII	216596	216746	+	216729	14.89939	3.414443	216622	216739	118	NA	YBL100W-C
744	chrII	216779	216958	+	216831	22.659488	6.828886	216811	216911	101	NA	YBL100W-C
746	chrII	217511	217625	+	217543	23.590699	6.208078	217522	217616	95	NA	YBL108W
747	chrII	217787	217796	+	217791	4.345655	2.793635	217787	217796	10	NA	YBL108W
749	chrII	218201	218225	+	218201	3.414444	0.620808	218201	218225	25	NA	YBL108W
750	chrII	218344	218345	+	218344	1.241616	0.620808	218344	218345	2	NA	YBL108W
751	chrII	218910	218975	+	218970	1.862424	0.620808	218910	218975	66	NA	YBL108W
752	chrII	219768	219768	+	219768	1.241616	1.241616	219768	219768	1	NA	YBL108W
753	chrII	219872	219913	+	219889	1.862424	0.620808	219872	219913	42	NA	YBL108W
754	chrII	220034	220065	+	220034	1.241616	0.310404	220034	220065	32	NA	YBL108W
755	chrII	220142	220176	+	220148	1.241616	0.620808	220142	220176	35	NA	YBL108W
759	chrII	221432	221502	+	221459	50.595842	16.761811	221457	221480	24	NA	YBL102W
760	chrII	222160	222167	+	222166	3.414444	1.241616	222164	222166	3	NA	YBL102W
761	chrII	222613	222699	+	222643	32.902817	4.035251	222639	222685	47	NA	YBL102W
762	chrII	224713	224777	+	224738	49.354223	38.800488	224738	224757	20	NA	YBL102W
763	chrII	225279	225342	+	225317	3.10404	0.620808	225299	225337	39	NA	YBL102W
764	chrII	225476	225529	+	225495	28.246758	6.828886	225492	225505	14	NA	YBL102W
765	chrII	226201	226251	+	226236	108.951771	54.631087	226235	226237	3	NA	YBL102W
767	chrII	227696	227711	+	227708	1.55202	0.931212	227696	227711	16	NA	YBL109W
768	chrII	227894	227956	+	227935	1.862424	0.620808	227894	227956	63	NA	YBL109W
769	chrII	228085	228160	+	228087	7.760098	2.793635	228086	228124	39	NA	YBL109W
770	chrII	228191	228335	+	228263	13.036966	4.656059	228263	228327	65	NA	YBL109W
772	chrII	228599	228709	+	228677	5.587272	0.931212	228611	228709	99	NA	YBL109W
773	chrII	228840	228856	+	228855	4.966463	2.172827	228841	228855	15	NA	YBL109W
774	chrII	228910	229023	+	228981	7.449696	0.931212	228934	229022	89	NA	YBL109W
775	chrII	229180	229193	+	229193	1.241616	0.620808	229180	229193	14	NA	YBL109W
776	chrII	229313	229378	+	229353	3.10404	1.241616	229321	229354	34	NA	YBL109W
777	chrII	229648	229691	+	229648	1.55202	0.620808	229648	229691	44	NA	YBL109W
778	chrII	229932	229933	+	229932	2.793635	2.483231	229932	229933	2	NA	YBL109W
779	chrII	230028	230126	+	230069	4.035252	0.931212	230044	230125	82	NA	YBL109W
780	chrII	230207	230263	+	230210	3.724848	0.931212	230208	230258	51	NA	YBL109W
781	chrII	230330	230420	+	230362	9.312118	2.483231	230331	230387	57	NA	YBL109W
783	chrII	231047	231098	+	231098	1.862424	0.620808	231047	231098	52	NA	YBL109W
785	chrII	231467	231479	+	231478	1.241616	0.620808	231467	231479	13	NA	YBL109W
786	chrII	231623	231666	+	231624	22.349085	7.760098	231624	231666	43	NA	YBL109W
787	chrII	231821	231855	+	231844	1.241616	0.620808	231821	231855	35	NA	YBL109W
788	chrII	231895	232068	+	231979	13.347372	1.55202	231932	232045	114	NA	YBL109W
789	chrII	232106	232177	+	232173	7.449695	2.172827	232106	232175	70	NA	YBL109W
790	chrII	232310	232338	+	232330	3.414444	0.620808	232326	232338	13	NA	YBL109W
791	chrII	232440	232479	+	232478	2.483232	1.55202	232440	232479	40	NA	YBL109W
792	chrII	232586	232654	+	232633	10.243331	2.483231	232593	232637	45	NA	YBL109W
793	chrII	232746	232766	+	232746	1.55202	0.931212	232746	232766	21	NA	YBL109W
795	chrII	233025	233032	+	233031	11.174541	9.001713	233030	233031	2	NA	YBL109W
796	chrII	233252	233265	+	233258	1.241616	0.620808	233252	233265	14	NA	YBL109W
798	chrII	233581	233591	+	233591	3.724847	2.793635	233589	233591	3	NA	YBL109W
799	chrII	233706	233758	+	233757	7.449695	2.793635	233707	233758	52	NA	YBL109W
800	chrII	233949	234135	+	233989	10.243332	0.931212	233980	234118	139	NA	YBL109W
801	chrII	234167	234395	+	234385	45.008571	14.588983	234245	234385	141	NA	YBL109W
802	chrII	234602	234776	+	234776	103.674907	46.560585	234659	234776	118	NA	YBL109W
805	chrII	236572	236937	+	236855	74.186544	12.105752	236589	236855	267	NA	YBL113W-A
806	chrII	236995	237004	+	237004	1.241616	0.931212	236995	237004	10	NA	NA
808	chrII	237183	237242	+	237240	4.966464	1.55202	237206	237242	37	NA	NA
809	chrII	237652	237737	+	237690	4.345656	1.241616	237677	237723	47	NA	NA
810	chrII	238447	238538	+	238523	69.530477	21.728273	238484	238533	50	NA	NA
812	chrII	240741	240861	+	240834	3.414444	0.620808	240749	240834	86	NA	NA
813	chrII	241647	241699	+	241674	27.936353	8.691309	241659	241683	25	NA	NA
817	chrII	242899	243276	+	242952	33.834032	3.724847	242923	243160	238	NA	YBR003W
819	chrII	243468	243496	+	243468	5.897675	4.345655	243468	243472	5	NA	YBR003W
820	chrII	243664	243711	+	243708	4.035251	2.483231	243664	243708	45	NA	YBR003W
821	chrII	243936	243979	+	243979	1.862424	0.620808	243936	243979	44	NA	YBR003W
825	chrII	246100	246180	+	246115	18.313833	10.243329	246105	246136	32	NA	YBR005W
826	chrII	246238	246308	+	246273	20.176256	7.760098	246272	246296	25	NA	YBR005W
827	chrII	246408	246490	+	246438	5.587271	2.793635	246414	246466	53	NA	YBR005W
830	chrII	247082	247179	+	247120	45.008569	23.9011	247118	247138	21	NA	YBR006W
831	chrII	247220	247300	+	247246	9.312118	3.414443	247223	247278	56	NA	YBR006W
832	chrII	247336	247415	+	247366	3.724848	1.241616	247350	247415	66	NA	YBR006W
833	chrII	247522	247841	+	247792	38.179686	4.966462	247556	247804	249	NA	YBR006W
834	chrII	247874	248249	+	248173	109.262183	21.107465	248019	248176	158	NA	YBR006W
835	chrII	248727	248791	+	248791	2.793636	0.931212	248727	248791	65	NA	NA
836	chrII	251119	251197	+	251162	7.760099	2.793635	251159	251189	31	NA	NA
837	chrII	251492	251570	+	251535	8.380906	3.724847	251517	251560	44	NA	NA
838	chrII	251616	251915	+	251717	54.941498	9.932925	251660	251820	161	NA	NA
839	chrII	254600	254707	+	254646	14.278582	2.793635	254603	254661	59	NA	NA
840	chrII	255064	255137	+	255076	4.345656	0.620808	255065	255137	73	NA	NA
842	chrII	255182	255209	+	255183	2.172828	1.241616	255182	255209	28	NA	NA
846	chrII	256703	256740	+	256703	1.241616	0.620808	256703	256740	38	NA	YBR010W
847	chrII	258250	258315	+	258264	8.69131	3.414443	258259	258298	40	NA	NA
848	chrII	258363	258446	+	258446	2.483232	0.620808	258363	258446	84	NA	NA
849	chrII	258529	258554	+	258554	1.241616	0.620808	258529	258554	26	NA	NA
850	chrII	258671	258678	+	258678	1.241616	0.931212	258671	258678	8	NA	NA
851	chrII	258836	258857	+	258842	1.241616	0.620808	258836	258857	22	NA	NA
854	chrII	260463	260535	+	260463	14.588986	2.793635	260463	260514	52	NA	YBR012W-B
855	chrII	263221	263310	+	263280	26.384334	19.86585	263259	263287	29	NA	YBR012W-B
856	chrII	265382	265382	+	265382	185.311129	185.311129	265382	265382	1	NA	NA
857	chrII	267618	267670	+	267618	2.483232	0.620808	267618	267670	53	NA	NA
861	chrII	270318	270573	+	270351	217.593144	55.872702	270351	270502	152	NA	YBR016W
862	chrII	273997	274081	+	274029	9.001715	2.793635	274024	274081	58	NA	NA
863	chrII	275876	275907	+	275893	1.55202	0.620808	275876	275907	32	NA	NA
864	chrII	276724	276856	+	276816	175.999016	53.699875	276742	276829	88	NA	NA
866	chrII	277730	277768	+	277730	1.862424	0.620808	277730	277768	39	NA	NA
870	chrII	281824	281861	+	281827	2.172828	1.241616	281824	281861	38	NA	YBR021W
874	chrII	282976	283029	+	282982	3.10404	0.931212	282982	283026	45	NA	YBR021W
875	chrII	283161	283228	+	283177	6.208079	2.172827	283161	283213	53	NA	YBR021W
878	chrII	284061	284087	+	284071	6.518483	3.414443	284061	284077	17	NA	YBR022W
879	chrII	287858	287924	+	287858	2.793636	0.620808	287858	287924	67	NA	NA
881	chrII	288252	288335	+	288252	27.005143	3.724847	288252	288322	71	NA	NA
885	chrII	289841	289869	+	289868	5.276867	2.172827	289856	289868	13	NA	YBR024W
886	chrII	289900	289990	+	289986	3.10404	0.620808	289928	289990	63	NA	YBR024W
887	chrII	290156	290319	+	290311	17.693027	4.656059	290214	290311	98	NA	YBR024W
888	chrII	290449	290486	+	290460	1.55202	0.931212	290449	290486	38	NA	NA
889	chrII	291674	291743	+	291719	3.414444	0.931212	291682	291743	62	NA	NA
891	chrII	292236	292272	+	292268	1.55202	0.620808	292236	292272	37	NA	NA
893	chrII	292448	292725	+	292634	34.765243	3.724847	292470	292666	197	NA	NA
894	chrII	294213	294231	+	294213	1.241616	0.310404	294213	294231	19	NA	NA
895	chrII	295785	295788	+	295785	2.483231	1.862423	295785	295788	4	NA	NA
896	chrII	296277	296301	+	296282	7.449695	4.345655	296281	296296	16	NA	NA
899	chrII	298407	298444	+	298407	1.55202	0.620808	298407	298444	38	NA	YBR030W
900	chrII	298626	298670	+	298626	1.55202	0.310404	298626	298670	45	NA	YBR030W
901	chrII	298745	298821	+	298746	3.10404	0.620808	298746	298796	51	NA	YBR030W
904	chrII	299271	299322	+	299271	1.55202	0.620808	299271	299322	52	NA	YBR030W
905	chrII	299436	299501	+	299469	1.862424	0.620808	299436	299501	66	NA	YBR030W
908	chrII	300487	300559	+	300496	42.525337	11.795348	300491	300553	63	NA	YBR031W
909	chrII	300677	300679	+	300679	2.172827	1.862423	300677	300679	3	NA	YBR031W
910	chrII	300913	300983	+	300952	223.490809	60.528761	300917	300982	66	NA	YBR031W
913	chrII	302086	302136	+	302095	1.862424	0.620808	302086	302136	51	NA	YBR033W
914	chrII	302296	302381	+	302330	7.760099	4.345655	302315	302358	44	NA	YBR033W
916	chrII	303843	303929	+	303880	36.627663	15.209791	303853	303885	33	NA	YBR033W
917	chrII	303962	304064	+	304000	8.691312	1.55202	303974	304047	74	NA	YBR033W
918	chrII	304214	304269	+	304240	6.208079	2.483231	304224	304269	46	NA	YBR033W
919	chrII	304397	304489	+	304430	10.864138	1.862423	304421	304489	69	NA	YBR033W
920	chrII	306209	306287	+	306271	27.005142	19.86585	306241	306279	39	NA	NA
922	chrII	307149	307218	+	307191	4.65606	1.241616	307169	307203	35	NA	NA
923	chrII	307432	307608	+	307596	6450.503467	1756.26527	307556	307600	45	NA	NA
925	chrII	307698	308311	+	308040	320.957662	27.005139	307797	308213	417	NA	NA
927	chrII	308494	308513	+	308494	2.172828	0.620808	308494	308513	20	NA	NA
931	chrII	312001	312032	+	312005	9.622521	2.793635	312005	312032	28	NA	YBR038W
932	chrII	312219	312241	+	312239	24.832313	19.86585	312239	312240	2	NA	YBR038W
933	chrII	312386	312423	+	312413	3.10404	0.620808	312388	312423	36	NA	YBR038W
934	chrII	312953	313026	+	313005	2.793636	0.620808	312953	313026	74	NA	YBR038W
935	chrII	313594	313599	+	313598	1.241616	0.620808	313594	313599	6	NA	YBR038W
937	chrII	313879	314017	+	314010	17.072216	4.966462	313923	314010	88	NA	YBR038W
938	chrII	314306	314307	+	314307	1.862424	1.55202	314306	314307	2	NA	YBR038W
941	chrII	315671	315820	+	315782	10.864139	1.862423	315709	315818	110	NA	YBR039W
942	chrII	315853	315958	+	315918	65.184824	31.661198	315917	315928	12	NA	YBR039W
943	chrII	316068	316157	+	316142	23.280295	7.449694	316068	316142	75	NA	YBR039W
944	chrII	316274	316368	+	316343	5.897676	0.931212	316277	316350	74	NA	YBR039W
952	chrII	318364	318422	+	318421	8.070502	3.414443	318390	318422	33	NA	YBR041W
953	chrII	318579	318579	+	318579	2.172827	2.172827	318579	318579	1	NA	YBR041W
954	chrII	318727	318749	+	318748	4.966463	3.104039	318748	318749	2	NA	YBR041W
956	chrII	319374	319463	+	319442	5.276868	1.241616	319383	319442	60	NA	YBR041W
957	chrII	319545	319652	+	319617	5.276868	1.241616	319565	319652	88	NA	YBR041W
958	chrII	319688	319839	+	319764	16.141007	3.724847	319733	319838	106	NA	YBR041W
959	chrII	320052	320065	+	320052	2.172827	1.862423	320052	320065	14	NA	YBR041W
960	chrII	321166	321276	+	321166	5.587272	1.241616	321166	321276	111	NA	NA
962	chrII	321779	321813	+	321779	2.483232	0.620808	321779	321813	35	NA	NA
964	chrII	324267	324470	+	324413	12.416159	2.172827	324307	324413	107	NA	NA
965	chrII	325510	325544	+	325512	1.862424	0.620808	325510	325544	35	NA	NA
966	chrII	325651	325754	+	325702	28.557162	6.828886	325670	325730	61	NA	NA
968	chrII	325893	325958	+	325911	5.276867	1.862423	325893	325950	58	NA	NA
969	chrII	326043	326187	+	326055	27.005142	5.276866	326055	326117	63	NA	NA
970	chrII	326243	326351	+	326316	69.530479	10.243329	326267	326332	66	NA	NA
971	chrII	326939	327001	+	326963	4.65606	0.620808	326948	326993	46	NA	NA
972	chrII	327117	327188	+	327117	1.862424	0.310404	327117	327188	72	NA	NA
973	chrII	327907	327915	+	327907	1.55202	0.931212	327907	327915	9	NA	NA
974	chrII	329292	329320	+	329299	2.172828	0.931212	329292	329320	29	NA	NA
976	chrII	329844	329943	+	329915	25.142718	8.070501	329890	329943	54	NA	NA
985	chrII	333391	333493	+	333456	200.520924	72.013705	333415	333465	51	NA	YBR048W
986	chrII	333543	333565	+	333558	154.27074	93.741978	333543	333559	17	NA	YBR048W
987	chrII	333904	333906	+	333904	1.241616	0.620808	333904	333906	3	NA	NA
988	chrII	334185	334264	+	334193	6.828887	2.483231	334187	334232	46	NA	NA
990	chrII	336296	336306	+	336300	1.55202	0.931212	336296	336306	11	NA	NA
991	chrII	336476	336591	+	336516	19.865853	4.345655	336503	336577	75	NA	NA
996	chrII	338160	338179	+	338160	2.483232	1.241616	338160	338179	20	NA	YBR051W
997	chrII	338539	338585	+	338560	1.862424	0.931212	338539	338585	47	NA	NA
998	chrII	338712	338789	+	338767	4.656059	2.172827	338714	338784	71	NA	NA
1000	chrII	339511	339816	+	339729	28.557164	4.656059	339570	339749	180	NA	NA
1002	chrII	340959	341010	+	340994	28.867565	15.830599	340977	340994	18	NA	NA
1004	chrII	341441	341497	+	341450	12.105753	5.276866	341446	341465	20	NA	NA
1005	chrII	341592	341657	+	341631	5.587272	1.55202	341598	341653	56	NA	NA
1006	chrII	341751	341798	+	341751	2.172828	0.931212	341751	341798	48	NA	NA
1007	chrII	341981	342001	+	342001	2.483232	1.241616	341981	342001	21	NA	NA
1012	chrII	343436	343838	+	343605	150.856312	26.694735	343548	343785	238	NA	YBR054W
1015	chrII	343877	344212	+	344110	87.844311	12.105752	343891	344113	223	NA	YBR054W
1016	chrII	344260	344322	+	344295	68.599265	17.382618	344267	344311	45	NA	NA
1020	chrII	348242	348485	+	348428	17.382622	2.793635	348270	348461	192	NA	YBR056W
1021	chrII	348524	348820	+	348549	42.835746	4.656059	348549	348776	228	NA	YBR056W
1022	chrII	348869	348932	+	348873	5.587272	1.55202	348873	348924	52	NA	YBR056W
1023	chrII	348988	349092	+	349044	30.109182	10.864137	348992	349052	61	NA	YBR056W
1024	chrII	349586	349609	+	349604	5.587272	1.55202	349589	349609	21	NA	NA
1025	chrII	349968	350106	+	350030	17.693024	4.966462	350015	350099	85	NA	NA
1026	chrII	350140	350270	+	350182	23.901104	6.828886	350176	350217	42	NA	NA
