cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	shape.score
420	chrII	36650	36766	+	36757	2755.299829	1166.588257	36717	36757	41	15.420322127363
422	chrII	37201	37698	+	37626	82.04704	15.396003	37248	37648	401	46.5553747602189
423	chrII	37811	38055	+	37953	13.642023	1.364203	37836	38040	205	34.9091142965033
425	chrII	38090	38444	+	38425	40.926075	14.811344	38113	38427	315	32.5418278376099
426	chrII	38481	38630	+	38623	59.245374	21.632358	38506	38623	118	22.2082190606449
427	chrII	39091	39151	+	39115	231.914468	83.411255	39113	39121	9	6.60112217124137
428	chrII	39300	39345	+	39317	2.533518	0.779544	39302	39345	44	13.7689879512767
429	chrII	39547	39691	+	39612	7.210784	1.169317	39581	39683	103	24.5249969615226
431	chrII	39859	39862	+	39859	1.753975	1.559089	39859	39862	4	1.0065162894622
432	chrII	39976	40258	+	40063	39.756759	5.456811	40031	40210	180	35.1988751241173
434	chrII	40699	40817	+	40813	98.417483	30.402233	40756	40813	58	18.9017548748197
435	chrII	41071	41213	+	41190	42.680054	8.380103	41075	41205	131	26.1563337479761
436	chrII	41516	41560	+	41517	1.559088	0.584658	41516	41560	45	11.8384530584746
437	chrII	41641	41775	+	41715	8.380099	1.364203	41666	41774	109	26.515527273614
438	chrII	41826	41917	+	41876	9.354529	2.143747	41847	41912	66	21.7301736592304
439	chrII	41976	42151	+	42041	11.888049	1.364203	42004	42117	114	26.4909868486493
440	chrII	42261	42306	+	42270	1.364202	0.584658	42261	42306	46	11.7546108857295
441	chrII	42483	42589	+	42516	10.134076	4.482381	42516	42588	73	16.0903277842067
442	chrII	43193	43277	+	43261	201.317351	73.66695	43251	43267	17	9.12438214738067
443	chrII	43422	43836	+	43570	30.402222	3.702836	43473	43734	262	39.1241626510681
445	chrII	43874	43923	+	43909	1.364202	0.584658	43874	43923	50	12.0106072736397
446	chrII	45281	45371	+	45305	12.277824	2.533519	45295	45364	70	21.9282782707324
447	chrII	45492	45634	+	45613	22857.997018	5662.415941	45603	45626	24	13.4974218658072
448	chrII	45714	45946	+	45717	22.217011	4.482381	45717	45893	177	30.5854942379347
449	chrII	45976	46218	+	45981	511.770914	143.046405	45981	46081	101	29.6814486518606
450	chrII	46559	46710	+	46583	16.175544	5.456811	46579	46607	29	12.5724024634948
451	chrII	46742	46793	+	46778	37.418132	13.252256	46769	46786	18	8.98829981257794
453	chrII	46931	47012	+	47012	1.94886	0.389772	46940	47012	73	18.2457630550954
454	chrII	47368	47420	+	47368	3.118177	1.169317	47368	47420	53	12.3473277167549
456	chrII	48730	48842	+	48794	1210.437626	419.589796	48794	48818	25	11.7164795597193
457	chrII	48895	49094	+	49082	40.73119	11.498281	48952	49082	131	26.4630277452518
458	chrII	49215	49301	+	49231	2.338632	0.779544	49215	49287	73	14.2359551649305
459	chrII	49491	49630	+	49558	184.557143	48.526642	49535	49579	45	17.6748217907753
462	chrII	49886	50139	+	49975	13.252251	1.753975	49906	50119	214	32.8524316089852
464	chrII	50264	50454	+	50426	15.396	5.846583	50319	50427	109	16.394581078329
465	chrII	50582	50639	+	50626	2.533519	1.169317	50599	50626	28	9.8524408747441
466	chrII	59509	59544	+	59544	2.143747	0.974431	59519	59544	26	7.92247337774064
467	chrII	59775	59802	+	59781	1.364202	0.389772	59775	59802	28	9.37536156932403
468	chrII	60176	60251	+	60176	1.948861	0.974431	60176	60225	50	10.610248491815
469	chrII	62900	62931	+	62931	1.169316	0.779544	62900	62931	32	6.25814583693911
470	chrII	63467	63533	+	63483	7.015899	1.559089	63475	63532	58	17.2728313443665
471	chrII	63607	63763	+	63740	877.961925	353.913177	63679	63740	62	14.4602437036522
473	chrII	63842	64082	+	64017	94.714639	12.277825	63858	64064	207	37.5154952721575
474	chrII	64145	64226	+	64226	4.482378	0.779544	64149	64226	78	21.1695013160607
475	chrII	64518	64670	+	64572	7.990328	1.559089	64567	64660	94	24.9390696933536
476	chrII	64712	64851	+	64777	6.041466	0.779544	64736	64849	114	27.2371839409486
477	chrII	64884	65007	+	64954	10.523846	2.923292	64913	64994	82	22.4662092515923
478	chrII	65055	65210	+	65063	36.443701	8.769875	65057	65170	114	22.9433752188851
479	chrII	65249	65299	+	65250	4.482379	2.338633	65249	65287	39	9.99427661583668
480	chrII	65484	65637	+	65633	41.315851	16.175547	65586	65635	50	14.1646086459584
481	chrII	65853	65961	+	65880	10.328962	2.143747	65880	65938	59	18.1630747093994
482	chrII	66248	66298	+	66251	2.923291	2.143747	66251	66290	40	4.11506455379235
483	chrII	66465	66487	+	66467	6.041469	3.50795	66466	66468	3	2.0399322652705
484	chrII	71514	71595	+	71552	103.289637	29.817575	71549	71566	18	10.048918678268
485	chrII	71801	71957	+	71808	10.523847	3.118178	71801	71932	132	22.3489413601698
486	chrII	72153	72367	+	72154	32.351089	6.821014	72154	72332	179	30.7487125160891
487	chrII	72398	72495	+	72440	4.677265	1.559089	72424	72481	58	16.3096931197496
489	chrII	74353	74438	+	74424	3.313062	0.584658	74369	74425	57	17.8286060786815
490	chrII	75016	75082	+	75024	2.533519	0.974431	75024	75078	55	11.7961301039144
491	chrII	75116	75227	+	75196	710.749639	241.463891	75178	75206	29	12.2975557880107
492	chrII	75286	75404	+	75286	29.232912	5.456811	75286	75398	113	28.2012959000098
494	chrII	75626	75649	+	75647	16.760205	10.134078	75647	75648	2	0.899743770589686
495	chrII	76141	76190	+	76141	5.261925	2.728406	76141	76187	47	10.7981051814242
496	chrII	76237	76258	+	76256	3.313063	1.364203	76246	76258	13	7.30689382528287
497	chrII	76458	76736	+	76590	53.788563	6.236356	76483	76724	242	38.3260962787361
499	chrII	76922	76943	+	76941	2.923291	1.948861	76926	76942	17	4.05175484221105
500	chrII	77281	77302	+	77289	5.456811	2.923292	77284	77289	6	3.91276003006157
502	chrII	77614	77752	+	77616	11.88805	4.677267	77616	77701	86	16.4743101982951
503	chrII	77975	78003	+	78003	1.364202	0.779544	77975	78003	29	6.69810400775144
504	chrII	78225	78307	+	78295	2.92329	0.779544	78233	78298	66	15.8575685582172
505	chrII	78472	78511	+	78488	1.753974	0.584658	78472	78511	40	12.8757767487987
506	chrII	78817	78883	+	78828	8.96476	4.092608	78828	78862	35	7.96867577959312
507	chrII	79240	79305	+	79278	6.43124	1.948861	79273	79303	31	11.9230960062322
508	chrII	79480	79519	+	79517	2.923291	1.364203	79489	79519	31	8.54305353348796
510	chrII	88005	88093	+	88049	8.769873	3.897722	88024	88053	30	12.0888762816697
513	chrII	89871	89971	+	89943	582.124809	332.865477	89935	89943	9	4.79221249075455
514	chrII	90047	90101	+	90099	73.66695	40.341425	90061	90101	41	11.4693918274411
515	chrII	90596	90727	+	90685	214.374715	86.139661	90665	90709	45	13.6100576559554
516	chrII	90951	91176	+	91104	15.006226	2.533519	90999	91134	136	26.5940889573262
517	chrII	91208	91260	+	91241	3.313063	1.559089	91213	91260	48	12.5661633877489
520	chrII	91623	91657	+	91623	5.846582	2.533519	91623	91656	34	10.9663007892603
521	chrII	92306	92396	+	92365	882.054534	176.37193	92345	92382	38	18.3833455709357
522	chrII	92529	92653	+	92600	14.811342	2.338633	92545	92618	74	23.9595500496282
524	chrII	92696	92900	+	92857	10.328961	2.728406	92703	92858	156	24.2003035720421
525	chrII	93031	93075	+	93034	4.872151	1.948861	93034	93068	35	11.7886778408191
526	chrII	96252	96340	+	96284	4.677264	0.779544	96262	96337	76	20.8974330023304
527	chrII	96370	96421	+	96402	4.092607	1.364203	96370	96421	52	15.1556473533472
529	chrII	101452	101516	+	101497	3.702835	1.169317	101478	101514	37	12.6320667094971
530	chrII	101805	101886	+	101869	162.535014	102.315208	101864	101882	19	7.13324295145868
533	chrII	102612	102625	+	102618	1.559088	0.389772	102612	102625	14	8.56654857462961
534	chrII	102926	102945	+	102928	2.143747	0.974431	102926	102930	5	3.16006022782789
535	chrII	103053	103182	+	103152	3.313063	0.974431	103053	103180	128	19.4207798312899
536	chrII	103227	103315	+	103267	2.533519	0.974431	103228	103315	88	14.7543668720392
537	chrII	103425	103447	+	103425	1.364202	0.389772	103425	103447	23	10.1143513762509
538	chrII	103675	103701	+	103675	2.728405	1.948861	103675	103692	18	3.24982971165355
541	chrII	104841	104942	+	104841	3.507948	0.584658	104841	104928	88	22.3161890469915
542	chrII	107596	107752	+	107712	73.861835	15.396003	107657	107743	87	22.7625999566824
543	chrII	107870	108042	+	107914	72.302743	12.082939	107876	107932	57	21.2813125414188
544	chrII	108121	108208	+	108121	3.507948	0.584658	108121	108208	88	22.0872638559057
545	chrII	108249	108360	+	108299	3.118176	0.779544	108251	108359	109	19.6026349268728
546	chrII	108413	108484	+	108417	4.287493	1.364203	108417	108459	43	13.2241629661637
547	chrII	108524	108670	+	108632	9.549417	1.753975	108595	108649	55	18.5396657063571
548	chrII	108947	109016	+	108977	2.728405	1.169317	108976	109006	31	8.0546032861736
549	chrII	109212	109242	+	109219	4.677265	1.169317	109213	109240	28	13.5565372941757
550	chrII	110644	110747	+	110700	266.79908	52.814136	110671	110719	49	20.6505645431699
551	chrII	110842	110922	+	110855	20.268152	7.405672	110852	110869	18	8.51136854884289
552	chrII	111367	111473	+	111409	1410.195892	478.445401	111396	111442	47	14.2973260142991
553	chrII	111680	111694	+	111693	59.830036	19.683497	111684	111694	11	6.93840469107493
554	chrII	111725	112281	+	111947	307.335379	22.411903	111776	112052	277	45.9115479272105
556	chrII	112316	112441	+	112392	85.36011	18.51418	112350	112397	48	16.3660104533602
558	chrII	113606	113743	+	113716	1368.685147	291.549621	113626	113720	95	24.5530247024269
559	chrII	113817	114221	+	114029	66.845921	3.702836	113829	114111	283	46.843632162858
560	chrII	114255	114384	+	114284	9.549416	1.753975	114268	114382	115	24.7053794361213
561	chrII	114419	114678	+	114600	49.890835	5.846583	114458	114661	204	40.9010489200831
562	chrII	114709	115142	+	114727	127.065727	14.226686	114726	115016	291	43.2222958046666
564	chrII	115246	115323	+	115296	2.92329	0.584658	115246	115323	78	20.0497925671757
565	chrII	117076	117269	+	117099	22.80167	4.287494	117099	117263	165	30.9170392991235
567	chrII	117313	117549	+	117480	65.676611	11.693167	117364	117498	135	29.5809852211835
571	chrII	118003	118182	+	118038	16.955087	1.753975	118018	118150	133	30.7647153793214
573	chrII	118213	118259	+	118242	2.143746	0.779544	118235	118258	24	8.03613382856297
574	chrII	118342	118421	+	118360	2.338632	0.389772	118358	118417	60	17.2595095847345
577	chrII	118561	118621	+	118620	9.159645	2.143747	118566	118620	55	17.7003683321279
578	chrII	118773	118838	+	118812	3.507949	2.143747	118774	118836	63	9.69299869862467
580	chrII	121703	121803	+	121779	11.693166	3.118178	121728	121782	55	16.2961785752847
581	chrII	121861	121928	+	121891	10.718736	1.753975	121891	121928	38	17.2289719856198
583	chrII	125005	125094	+	125048	1894.682763	525.218068	125038	125062	25	12.4300482708831
584	chrII	125150	125345	+	125284	116.736773	71.328316	125280	125298	19	5.5925763784291
586	chrII	125570	125611	+	125572	111.279967	49.306186	125571	125585	15	7.77588719301671
587	chrII	125673	125916	+	125676	51.449925	10.913622	125676	125912	237	34.9297688386626
591	chrII	126561	126806	+	126606	55.34765	17.929522	126591	126717	127	24.6922454540247
592	chrII	127714	127782	+	127751	28.648256	19.683497	127740	127751	12	3.45780313373013
593	chrII	128006	128020	+	128006	1.753975	1.364203	128006	128020	15	2.98566250497954
594	chrII	132039	132075	+	132039	2.533519	1.169317	132039	132075	37	9.55375683897623
595	chrII	132388	132878	+	132399	320.197867	40.146539	132399	132669	271	36.3306302221173
597	chrII	132926	133356	+	133063	89.842481	9.549419	133010	133340	331	45.4050104850112
600	chrII	136097	136155	+	136106	1.753974	0.584658	136097	136155	59	12.431691517822
602	chrII	136420	136594	+	136555	57.4914	16.175547	136447	136557	111	19.0141391503511
604	chrII	136966	137046	+	136975	3.118176	0.584658	136974	137046	73	18.6080915504399
605	chrII	137297	137378	+	137332	6.236356	2.728406	137332	137358	27	8.45426627717739
608	chrII	140899	141247	+	141196	4639.848503	1068.75543	141191	141232	42	15.6154784416743
609	chrII	141280	141724	+	141280	469.675505	81.267508	141280	141577	298	40.2167688028792
612	chrII	142151	142203	+	142175	2.923291	1.169317	142159	142203	45	13.2562302146817
613	chrII	143002	143418	+	143091	748.362654	94.909536	143086	143278	193	31.4311875724616
614	chrII	146071	146136	+	146136	631.041226	264.460452	146113	146136	24	12.3874723732558
615	chrII	146519	146658	+	146519	27.089168	8.769875	146519	146609	91	22.5903698127423
616	chrII	147084	147336	+	147111	380.027909	103.874297	147100	147162	63	17.4616933005774
617	chrII	147370	147711	+	147696	11.498275	0.974431	147389	147696	308	41.991414807812
618	chrII	148150	148157	+	148156	1.948861	1.559089	148156	148156	1	0
620	chrII	148578	148637	+	148598	1.559088	0.584658	148578	148637	60	12.7331241042102
621	chrII	148896	148932	+	148910	1.169316	0.389772	148896	148932	37	11.7297571441968
622	chrII	149237	149263	+	149245	3.897721	2.338633	149238	149255	18	4.94668977846928
624	chrII	149581	149648	+	149640	3.313063	0.974431	149581	149640	60	16.3880602492614
625	chrII	151406	151548	+	151458	21.827242	4.482381	151434	151499	66	19.4265016343594
627	chrII	160024	160147	+	160094	308.699595	109.331108	160092	160124	33	13.2193010950443
628	chrII	160259	160277	+	160277	6.236355	3.313064	160268	160277	10	5.15336468905692
630	chrII	160327	160583	+	160561	8.185213	0.974431	160397	160566	170	30.6662090662145
632	chrII	160709	161017	+	160997	31.376656	4.092608	160744	161008	265	38.1674129540376
633	chrII	161064	161092	+	161076	11.498278	7.600558	161072	161076	5	2.57000442620835
634	chrII	161637	161724	+	161677	73.861833	27.478942	161657	161708	52	17.3056436832515
636	chrII	162106	162218	+	162109	4.872151	0.974431	162106	162217	112	24.1742166711033
637	chrII	162947	163000	+	162953	1.169316	0.389772	162947	163000	54	11.0395767208524
639	chrII	164245	164272	+	164245	1.169316	0.584658	164245	164272	28	8.61709356161689
640	chrII	164447	164494	+	164459	5.846582	1.948861	164453	164479	27	12.0004773910285
642	chrII	165619	165685	+	165642	15.201117	3.50795	165621	165682	62	18.3775170757882
643	chrII	166034	166170	+	166094	25.919851	4.872153	166079	166121	43	18.8157095764487
644	chrII	166221	166284	+	166257	10.523848	2.923292	166245	166269	25	11.7036889514365
646	chrII	166581	166629	+	166613	2.728405	1.753975	166598	166613	16	4.16340726149701
647	chrII	166689	166782	+	166719	8.574986	2.338633	166716	166758	43	13.7791601243527
648	chrII	166938	167158	+	167148	267.773507	51.644819	167050	167148	99	26.6523581374679
650	chrII	168295	168415	+	168392	17556.315259	11297.937598	168392	168404	13	4.94354634641941
651	chrII	168777	168888	+	168870	718.545086	170.330461	168840	168870	31	15.8304633664969
652	chrII	168939	169224	+	169018	978.328262	207.94348	168966	169096	131	31.3828653654914
653	chrII	169644	169796	+	169682	6.236353	1.169317	169678	169792	115	23.1845732487278
654	chrII	169959	170034	+	170010	2.143747	0.974431	169970	170027	58	9.71102268226089
658	chrII	170174	170623	+	170552	1269.877887	262.316705	170543	170587	45	20.2257918609713
659	chrII	170814	170940	+	170924	6.626125	1.364203	170815	170925	111	23.6551792854407
660	chrII	171344	171508	+	171418	270.112145	69.379455	171415	171483	69	20.6728210158287
662	chrII	171549	171994	+	171686	77.369774	7.210786	171608	171951	344	43.0991224589927
665	chrII	172434	172530	+	172511	831.384144	381.197232	172503	172525	23	9.78223277234393
666	chrII	172615	172709	+	172645	5.846581	1.948861	172622	172690	69	17.318183868094
667	chrII	172754	172791	+	172762	2.533519	1.169317	172761	172769	9	5.92025789595307
669	chrII	172942	173148	+	173101	3.89772	0.584658	172962	173128	167	26.4175614295897
670	chrII	173415	173449	+	173416	20.268154	11.303394	173416	173439	24	6.62851392775501
672	chrII	173708	173753	+	173737	6.626128	2.728406	173709	173737	29	9.26743997363439
673	chrII	173930	174228	+	174085	37.807899	6.821014	174030	174133	104	24.7691355200294
675	chrII	181555	181604	+	181589	12.862482	3.313064	181574	181602	29	12.5464721326765
676	chrII	181745	181833	+	181756	2.533519	1.364203	181754	181822	69	10.2191494308592
677	chrII	182245	182357	+	182319	338.517172	154.3498	182319	182346	28	11.2780389194165
678	chrII	182420	182487	+	182486	5.261925	1.364203	182439	182487	49	14.2446001261454
680	chrII	182761	182774	+	182761	1.364202	0.584658	182761	182774	14	7.01456026912902
681	chrII	183026	183127	+	183026	10.523847	2.533519	183026	183127	102	24.2774200809959
682	chrII	183515	183517	+	183516	1.364202	0.779544	183515	183517	3	2.1853201337889
683	chrII	184257	184433	+	184321	90.427148	12.862483	184295	184391	97	26.6100915943134
686	chrII	184464	184876	+	184783	58.660707	4.287494	184520	184783	264	42.1034418049773
687	chrII	184993	185081	+	185014	3.507949	1.169317	185014	185055	42	14.3200466384779
688	chrII	185223	185246	+	185223	3.118177	0.974431	185223	185243	21	10.3904483649371
689	chrII	191860	192061	+	191979	19.87838	3.50795	191871	192043	173	29.7116311064756
690	chrII	192341	192437	+	192423	4038.235093	1415.847593	192415	192428	14	8.5049041698268
691	chrII	192524	192782	+	192528	77.564662	13.252256	192527	192755	229	37.8576043515369
693	chrII	192903	193130	+	193057	37.22324	10.52385	193005	193110	106	25.0284255645823
694	chrII	193160	193365	+	193295	76.785117	16.955092	193201	193351	151	32.7658084444906
695	chrII	193619	193701	+	193619	1.559088	0.389772	193619	193701	83	15.9375985783673
697	chrII	193908	194068	+	194045	217.298008	71.328316	194019	194047	29	11.6619052974292
698	chrII	194315	194384	+	194317	3.313062	0.779544	194316	194377	62	17.705143679763
702	chrII	195097	195139	+	195112	1.94886	0.584658	195112	195139	28	9.09100194503419
703	chrII	195298	195307	+	195307	2.728405	1.364203	195298	195307	10	5.72835789520909
704	chrII	195436	195559	+	195485	5.846582	2.143747	195474	195530	57	11.662218466134
706	chrII	196258	196360	+	196333	31.181776	9.744306	196297	196333	37	14.8347227114426
708	chrII	197931	197938	+	197938	905.830641	876.207953	197938	197938	1	0
709	chrII	198042	198136	+	198133	41.315853	12.862483	198054	198134	81	16.8259395283106
710	chrII	198341	198342	+	198341	2.923292	2.728406	198341	198341	1	0
712	chrII	198735	198775	+	198763	1.364202	0.584658	198735	198775	41	11.4013275519228
713	chrII	201986	202105	+	202036	14.42157	3.50795	201990	202049	60	16.924959642135
714	chrII	202557	202625	+	202612	18.319293	8.380103	202599	202612	14	6.43485977336913
715	chrII	202787	202837	+	202816	1.169316	0.584658	202787	202837	51	10.1677160695541
716	chrII	203134	203208	+	203161	2.728404	0.584658	203139	203193	55	17.4715882366327
717	chrII	203344	203702	+	203437	175.007721	36.05393	203436	203595	160	29.6169279715717
719	chrII	203745	203995	+	203918	11.30339	1.753975	203755	203980	226	32.5042084485339
720	chrII	204028	204095	+	204067	2.533518	0.779544	204038	204095	58	15.142661202342
721	chrII	204293	204344	+	204297	4.092607	1.364203	204297	204343	47	15.2464695377561
723	chrII	204448	204559	+	204559	4.872152	1.169317	204448	204559	112	19.6656572450182
